# x,y,susceptibility,density
-1.672750000000000000e+06,1.773000000000000000e+06,5.004833564556526726e-04,5.082185205899378388e+00
-1.672500000000000000e+06,1.773000000000000000e+06,7.130106176732181611e-04,4.212938043690598988e+00
-1.672250000000000000e+06,1.773000000000000000e+06,7.937417720130512944e-04,3.305326957178266412e+00
-1.672000000000000000e+06,1.773000000000000000e+06,7.430456940371588104e-04,2.465508545477064217e+00
-1.671750000000000000e+06,1.773000000000000000e+06,5.747132592649889515e-04,1.839301210854557667e+00
-1.671500000000000000e+06,1.773000000000000000e+06,3.579567617535139856e-04,1.316213406391995022e+00
-1.671250000000000000e+06,1.773000000000000000e+06,2.289599647080642342e-04,8.013356994168248093e-01
-1.671000000000000000e+06,1.773000000000000000e+06,1.757715630273937180e-04,3.417594172846918354e-01
-1.670750000000000000e+06,1.773000000000000000e+06,7.840787461858844676e-05,-6.967360046942872032e-02
-1.670500000000000000e+06,1.773000000000000000e+06,-7.941325423299616659e-05,-5.914392874784368814e-01
-1.670250000000000000e+06,1.773000000000000000e+06,-3.936889044653668623e-04,-1.431317915022901843e+00
-1.670000000000000000e+06,1.773000000000000000e+06,-1.281289061297402609e-03,-3.275047005346038986e+00
-1.669750000000000000e+06,1.773000000000000000e+06,-3.670898573495715023e-03,-6.950224929034106935e+00
-1.669500000000000000e+06,1.773000000000000000e+06,-8.410506442459692034e-03,-1.354989348465932153e+01
-1.669250000000000000e+06,1.773000000000000000e+06,-1.009407657357772048e-02,-1.864484141749341006e+01
-1.669000000000000000e+06,1.773000000000000000e+06,-1.078750945338262379e-02,-2.965881994196931259e+01
-1.668750000000000000e+06,1.773000000000000000e+06,-1.088960785588805047e-02,-3.128484896677781535e+01
-1.668500000000000000e+06,1.773000000000000000e+06,-1.091613855450557224e-02,-3.279077208195491266e+01
-1.668250000000000000e+06,1.773000000000000000e+06,-1.082443310490149857e-02,-3.396231964252203284e+01
-1.668000000000000000e+06,1.773000000000000000e+06,-1.044477792577365449e-02,-3.399825257496374320e+01
-1.667750000000000000e+06,1.773000000000000000e+06,-1.066009234852058341e-02,-3.261409058957283946e+01
-1.667500000000000000e+06,1.773000000000000000e+06,-1.045310049460537738e-02,-3.070041595640932997e+01
-1.667250000000000000e+06,1.773000000000000000e+06,-9.460649614860608403e-03,-1.979052342921508512e+01
-1.667000000000000000e+06,1.773000000000000000e+06,-7.322887686464898960e-03,-1.264071034183274378e+01
-1.666750000000000000e+06,1.773000000000000000e+06,-1.991379784443289558e-03,-5.118898623071800102e+00
-1.666500000000000000e+06,1.773000000000000000e+06,-1.106839164331463454e-03,-3.485802617450531216e+00
-1.666250000000000000e+06,1.773000000000000000e+06,-7.774741049034750162e-04,-2.240904896501035637e+00
-1.666000000000000000e+06,1.773000000000000000e+06,-7.768070618252714832e-04,-1.258542922549366949e+00
-1.665750000000000000e+06,1.773000000000000000e+06,-2.164025083474796496e-04,-1.000326028418783153e+00
-1.665500000000000000e+06,1.773000000000000000e+06,2.823960154729465710e-04,-9.727990517516502678e-01
-1.665250000000000000e+06,1.773000000000000000e+06,1.241174825751922839e-03,-1.892344099693787030e+00
-1.665000000000000000e+06,1.773000000000000000e+06,5.235143211846177147e-03,-1.052012869434869913e+01
-1.664750000000000000e+06,1.773000000000000000e+06,9.233253036524030621e-03,-1.557359329677260007e+01
-1.664500000000000000e+06,1.773000000000000000e+06,1.050424465052401946e-02,-1.726594543621325784e+01
-1.664250000000000000e+06,1.773000000000000000e+06,1.138811696034749965e-02,-1.870402664490652000e+01
-1.664000000000000000e+06,1.773000000000000000e+06,1.185024178100631265e-02,-1.976035956401011617e+01
-1.663750000000000000e+06,1.773000000000000000e+06,1.252073871097418578e-02,-2.050196206827641277e+01
-1.663500000000000000e+06,1.773000000000000000e+06,1.336500953082901677e-02,-2.149346178437468780e+01
-1.663250000000000000e+06,1.773000000000000000e+06,1.435308915773311766e-02,-2.251874561437651323e+01
-1.663000000000000000e+06,1.773000000000000000e+06,1.676914238914180288e-02,-2.527794343890232653e+01
-1.662750000000000000e+06,1.773000000000000000e+06,1.846692473125910450e-02,-2.684060660867697834e+01
-1.662500000000000000e+06,1.773000000000000000e+06,1.675969865918354451e-02,-2.539904396628097061e+01
-1.662250000000000000e+06,1.773000000000000000e+06,1.471496610660912030e-02,-2.381693497831045647e+01
-1.662000000000000000e+06,1.773000000000000000e+06,1.402197156224013752e-02,-2.259727628490455231e+01
-1.661750000000000000e+06,1.773000000000000000e+06,1.385252856709620617e-02,-2.219335761862117806e+01
-1.661500000000000000e+06,1.773000000000000000e+06,1.374209138960942600e-02,-2.227091872854629173e+01
-1.661250000000000000e+06,1.773000000000000000e+06,1.368988100403656372e-02,-2.276313925115172765e+01
-1.661000000000000000e+06,1.773000000000000000e+06,1.411400075651700337e-02,-2.415651048266147427e+01
-1.660750000000000000e+06,1.773000000000000000e+06,1.655519337090705090e-02,-2.692579019222259262e+01
-1.660500000000000000e+06,1.773000000000000000e+06,1.909929505813171002e-02,-2.903531156069675490e+01
-1.660250000000000000e+06,1.773000000000000000e+06,2.216963969883016528e-02,-3.115213988754027241e+01
-1.660000000000000000e+06,1.773000000000000000e+06,2.409305117633912807e-02,-3.157547979913920244e+01
-1.659750000000000000e+06,1.773000000000000000e+06,2.742875569707223238e-02,-3.000769563816245977e+01
-1.659500000000000000e+06,1.773000000000000000e+06,3.086312971775892477e-02,-2.432506494605667058e+01
-1.659250000000000000e+06,1.773000000000000000e+06,3.362655009910980874e-02,-2.011611906777505965e+01
-1.659000000000000000e+06,1.773000000000000000e+06,3.504149335268072485e-02,-1.781371448101148758e+01
-1.658750000000000000e+06,1.773000000000000000e+06,3.779620838590327936e-02,-1.577566034143660545e+01
-1.658500000000000000e+06,1.773000000000000000e+06,3.791084763640378830e-02,-1.495537477807093296e+01
-1.658250000000000000e+06,1.773000000000000000e+06,3.892807294654329620e-02,-1.475825272723358239e+01
-1.658000000000000000e+06,1.773000000000000000e+06,3.966988881389893473e-02,-1.463186724238275360e+01
-1.657750000000000000e+06,1.773000000000000000e+06,3.872443967258745734e-02,-1.477498521701934919e+01
-1.657500000000000000e+06,1.773000000000000000e+06,3.804657035205391558e-02,-1.489932083319069989e+01
-1.657250000000000000e+06,1.773000000000000000e+06,3.796141258478663572e-02,-1.497392856325345178e+01
-1.657000000000000000e+06,1.773000000000000000e+06,3.694203431480433397e-02,-1.379467482034968384e+01
-1.656750000000000000e+06,1.773000000000000000e+06,3.572957066982715424e-02,-1.393510464461630249e+01
-1.688750000000000000e+06,1.773250000000000000e+06,-1.312261348466875477e-03,8.786980440448246554e-01
-1.688500000000000000e+06,1.773250000000000000e+06,-1.330518195885074806e-03,8.754503736507217582e-01
-1.688250000000000000e+06,1.773250000000000000e+06,-8.807616605238932639e-04,8.910804353292576252e-01
-1.688000000000000000e+06,1.773250000000000000e+06,-3.858923566456284870e-04,1.042074518328064414e+00
-1.687750000000000000e+06,1.773250000000000000e+06,-8.614673738449596385e-05,1.264814808803180313e+00
-1.687500000000000000e+06,1.773250000000000000e+06,1.301980070658736999e-05,1.384333088498323150e+00
-1.687250000000000000e+06,1.773250000000000000e+06,2.074399558325834558e-04,1.486735959759954540e+00
-1.687000000000000000e+06,1.773250000000000000e+06,6.081392826980669408e-04,1.794205234629856704e+00
-1.686750000000000000e+06,1.773250000000000000e+06,1.610433893333970690e-03,3.061319314042179940e+00
-1.686500000000000000e+06,1.773250000000000000e+06,6.702512925381376441e-03,1.076700334346872978e+01
-1.686250000000000000e+06,1.773250000000000000e+06,1.806592673424986528e-02,2.069642349926783709e+01
-1.686000000000000000e+06,1.773250000000000000e+06,2.246592455208480665e-02,2.706520339652252005e+01
-1.685750000000000000e+06,1.773250000000000000e+06,2.655133124610914441e-02,3.116199233664798385e+01
-1.685500000000000000e+06,1.773250000000000000e+06,2.912597211155823484e-02,3.307599948658759104e+01
-1.685250000000000000e+06,1.773250000000000000e+06,3.068519598456226349e-02,3.371600912061182953e+01
-1.685000000000000000e+06,1.773250000000000000e+06,3.107224796049487536e-02,3.441665383926675759e+01
-1.684750000000000000e+06,1.773250000000000000e+06,3.123340346568662107e-02,3.470952626895621052e+01
-1.684500000000000000e+06,1.773250000000000000e+06,3.114215631818723073e-02,3.477980949451114157e+01
-1.684250000000000000e+06,1.773250000000000000e+06,3.086808806679480766e-02,3.483673483168644225e+01
-1.684000000000000000e+06,1.773250000000000000e+06,3.071481693704214422e-02,3.493469818654637038e+01
-1.683750000000000000e+06,1.773250000000000000e+06,3.051313840236469233e-02,3.515416622304240946e+01
-1.683500000000000000e+06,1.773250000000000000e+06,3.016481791704866966e-02,3.550212779979955258e+01
-1.683250000000000000e+06,1.773250000000000000e+06,2.944285073731384150e-02,3.600261163918463581e+01
-1.683000000000000000e+06,1.773250000000000000e+06,2.804775507941731361e-02,3.650983377640642402e+01
-1.682750000000000000e+06,1.773250000000000000e+06,2.717091902568857797e-02,3.669800632194761647e+01
-1.682500000000000000e+06,1.773250000000000000e+06,2.650844599681620450e-02,3.635422311088177594e+01
-1.682250000000000000e+06,1.773250000000000000e+06,2.575696695426171745e-02,3.584811401726705071e+01
-1.682000000000000000e+06,1.773250000000000000e+06,2.482293292592448186e-02,3.513559618176458343e+01
-1.681750000000000000e+06,1.773250000000000000e+06,2.400706589197192098e-02,3.420706057872979500e+01
-1.681500000000000000e+06,1.773250000000000000e+06,2.375384474541315794e-02,3.401252210675443166e+01
-1.681250000000000000e+06,1.773250000000000000e+06,2.377865627229913681e-02,3.425942433960682365e+01
-1.681000000000000000e+06,1.773250000000000000e+06,2.398584555019649123e-02,3.498821475279618198e+01
-1.680750000000000000e+06,1.773250000000000000e+06,2.435768637812667226e-02,3.701722282078776516e+01
-1.680500000000000000e+06,1.773250000000000000e+06,2.477764854040369336e-02,4.140004083057067419e+01
-1.680250000000000000e+06,1.773250000000000000e+06,2.502787044331528099e-02,4.464652457654244699e+01
-1.680000000000000000e+06,1.773250000000000000e+06,2.524666178858675503e-02,4.679087661109730334e+01
-1.679750000000000000e+06,1.773250000000000000e+06,2.570328923146894540e-02,5.051672330080538131e+01
-1.679500000000000000e+06,1.773250000000000000e+06,2.672008639672926456e-02,5.681932572549692395e+01
-1.679250000000000000e+06,1.773250000000000000e+06,2.750986292197993288e-02,6.323806495200057043e+01
-1.679000000000000000e+06,1.773250000000000000e+06,2.797198505060943807e-02,6.914209866372101487e+01
-1.678750000000000000e+06,1.773250000000000000e+06,2.820950809972549989e-02,7.497773578411619155e+01
-1.678500000000000000e+06,1.773250000000000000e+06,2.862663825162048425e-02,7.675230473169318657e+01
-1.678250000000000000e+06,1.773250000000000000e+06,3.059446645829519418e-02,8.304788729774958256e+01
-1.678000000000000000e+06,1.773250000000000000e+06,3.228201351025714039e-02,8.732765503428441889e+01
-1.677750000000000000e+06,1.773250000000000000e+06,3.270584148195171403e-02,9.135101806064523089e+01
-1.677500000000000000e+06,1.773250000000000000e+06,3.296292505229231340e-02,9.399778455301463964e+01
-1.677250000000000000e+06,1.773250000000000000e+06,3.302178652493933941e-02,9.471781881881571508e+01
-1.677000000000000000e+06,1.773250000000000000e+06,3.295167823261199724e-02,9.361612730998336929e+01
-1.676750000000000000e+06,1.773250000000000000e+06,3.210597432518844108e-02,8.860740155864766621e+01
-1.676500000000000000e+06,1.773250000000000000e+06,2.921372879249739540e-02,8.114627242577944344e+01
-1.676250000000000000e+06,1.773250000000000000e+06,2.321514253695870778e-02,7.700137013002836284e+01
-1.676000000000000000e+06,1.773250000000000000e+06,1.095574983586386497e-02,7.804981152126634925e+01
-1.675750000000000000e+06,1.773250000000000000e+06,5.723647579668728058e-03,7.024864518560434590e+01
-1.675500000000000000e+06,1.773250000000000000e+06,3.512149424175492474e-04,6.197257656893560807e+01
-1.675250000000000000e+06,1.773250000000000000e+06,-5.872712148025233114e-03,6.120674188807680594e+01
-1.675000000000000000e+06,1.773250000000000000e+06,-8.331284773114525088e-03,6.378349285149965908e+01
-1.674750000000000000e+06,1.773250000000000000e+06,-9.699960898214704530e-03,6.336073848413315091e+01
-1.674500000000000000e+06,1.773250000000000000e+06,-1.262561081218668835e-02,5.976527669557373201e+01
-1.674250000000000000e+06,1.773250000000000000e+06,-1.321350216865585514e-02,5.310780032145953555e+01
-1.674000000000000000e+06,1.773250000000000000e+06,-1.346196692906656556e-02,5.142367377200162082e+01
-1.673750000000000000e+06,1.773250000000000000e+06,-1.323039463733803600e-02,4.868390312741331627e+01
-1.673500000000000000e+06,1.773250000000000000e+06,-1.258694169240173744e-02,4.116903314697805172e+01
-1.673250000000000000e+06,1.773250000000000000e+06,-1.056739925795260882e-02,3.244153504793166576e+01
-1.673000000000000000e+06,1.773250000000000000e+06,-7.450510722296660449e-03,1.831940851027280814e+01
-1.672750000000000000e+06,1.773250000000000000e+06,-1.279488771274941983e-03,6.147094624896624282e+00
-1.672500000000000000e+06,1.773250000000000000e+06,3.278333114377363078e-04,4.015220998019032095e+00
-1.672250000000000000e+06,1.773250000000000000e+06,5.714473680340087514e-04,3.152862466146103770e+00
-1.672000000000000000e+06,1.773250000000000000e+06,4.677794488182202004e-04,2.349655167850244197e+00
-1.671750000000000000e+06,1.773250000000000000e+06,2.514487398984355249e-04,1.736773839439052836e+00
-1.671500000000000000e+06,1.773250000000000000e+06,-3.001725646456510077e-05,1.164247748201773902e+00
-1.671250000000000000e+06,1.773250000000000000e+06,-3.032741209930411852e-04,4.752110972747800588e-01
-1.671000000000000000e+06,1.773250000000000000e+06,-4.844319234497407312e-04,-7.478025071930005652e-02
-1.670750000000000000e+06,1.773250000000000000e+06,-9.558630450151178737e-04,-1.172902573328684639e+00
-1.670500000000000000e+06,1.773250000000000000e+06,-1.617829286296779134e-03,-2.581598897726593123e+00
-1.670250000000000000e+06,1.773250000000000000e+06,-2.875590854014037356e-03,-4.211899062729685284e+00
-1.670000000000000000e+06,1.773250000000000000e+06,-8.011795663190907080e-03,-1.223824910221313189e+01
-1.669750000000000000e+06,1.773250000000000000e+06,-9.400753328487956861e-03,-1.515724193204624726e+01
-1.669500000000000000e+06,1.773250000000000000e+06,-1.146873686094962430e-02,-2.369065292253091570e+01
-1.669250000000000000e+06,1.773250000000000000e+06,-1.123108944507926477e-02,-2.963632992227437057e+01
-1.669000000000000000e+06,1.773250000000000000e+06,-1.116198838419638073e-02,-3.069913315327244163e+01
-1.668750000000000000e+06,1.773250000000000000e+06,-1.110045537849349562e-02,-3.182843692733615626e+01
-1.668500000000000000e+06,1.773250000000000000e+06,-1.087419688585612720e-02,-3.419547939219600607e+01
-1.668250000000000000e+06,1.773250000000000000e+06,-1.099207199246807209e-02,-3.778455843686717230e+01
-1.668000000000000000e+06,1.773250000000000000e+06,-1.087290731692994172e-02,-3.980723704089288617e+01
-1.667750000000000000e+06,1.773250000000000000e+06,-1.057812671462329823e-02,-3.993381559384792467e+01
-1.667500000000000000e+06,1.773250000000000000e+06,-1.039836574740099495e-02,-3.745442238401898294e+01
-1.667250000000000000e+06,1.773250000000000000e+06,-1.045417790755300003e-02,-3.311298865865342123e+01
-1.667000000000000000e+06,1.773250000000000000e+06,-1.019656358702478172e-02,-2.985172220779119812e+01
-1.666750000000000000e+06,1.773250000000000000e+06,-9.000915810785659055e-03,-1.704310150617399700e+01
-1.666500000000000000e+06,1.773250000000000000e+06,-7.596964151992124936e-03,-1.096577353258427934e+01
-1.666250000000000000e+06,1.773250000000000000e+06,-2.956460944287003789e-03,-3.221027821121595025e+00
-1.666000000000000000e+06,1.773250000000000000e+06,-1.344854815770263334e-03,-1.734427500017119428e+00
-1.665750000000000000e+06,1.773250000000000000e+06,2.007363249611759937e-04,-2.122635546614134228e+00
-1.665500000000000000e+06,1.773250000000000000e+06,2.940933595911715548e-03,-5.437423828487567334e+00
-1.665250000000000000e+06,1.773250000000000000e+06,9.112236184466632194e-03,-1.726546573498777093e+01
-1.665000000000000000e+06,1.773250000000000000e+06,1.042060375549633267e-02,-1.991948879800781924e+01
-1.664750000000000000e+06,1.773250000000000000e+06,1.110699706390472219e-02,-1.962811877542847583e+01
-1.664500000000000000e+06,1.773250000000000000e+06,1.152548720594301357e-02,-1.985945009348105827e+01
-1.664250000000000000e+06,1.773250000000000000e+06,1.176984080900525531e-02,-2.013050929403684108e+01
-1.664000000000000000e+06,1.773250000000000000e+06,1.240656115376739810e-02,-2.068050127214900158e+01
-1.663750000000000000e+06,1.773250000000000000e+06,1.363658346027005197e-02,-2.192557356667995805e+01
-1.663500000000000000e+06,1.773250000000000000e+06,1.776098122169260385e-02,-2.673020653211852959e+01
-1.663250000000000000e+06,1.773250000000000000e+06,2.032137385523560824e-02,-2.905360993091059640e+01
-1.663000000000000000e+06,1.773250000000000000e+06,2.295506849874925925e-02,-3.029548989988717267e+01
-1.662750000000000000e+06,1.773250000000000000e+06,2.320435612090257504e-02,-3.044825866979181228e+01
-1.662500000000000000e+06,1.773250000000000000e+06,2.072890316525666243e-02,-2.961976968180340464e+01
-1.662250000000000000e+06,1.773250000000000000e+06,1.965691481585993272e-02,-2.867467319643805013e+01
-1.662000000000000000e+06,1.773250000000000000e+06,1.889225988951973023e-02,-2.777608985171343647e+01
-1.661750000000000000e+06,1.773250000000000000e+06,1.753469135132472434e-02,-2.661156051687291324e+01
-1.661500000000000000e+06,1.773250000000000000e+06,1.644010545382797173e-02,-2.612007509839622799e+01
-1.661250000000000000e+06,1.773250000000000000e+06,1.609173023851970252e-02,-2.618402208371477968e+01
-1.661000000000000000e+06,1.773250000000000000e+06,1.692116520531902757e-02,-2.707138716654321797e+01
-1.660750000000000000e+06,1.773250000000000000e+06,1.824162431163560416e-02,-2.821863284791842830e+01
-1.660500000000000000e+06,1.773250000000000000e+06,1.946046068400586471e-02,-2.941068099223630838e+01
-1.660250000000000000e+06,1.773250000000000000e+06,2.271054688304958991e-02,-3.136801070283334525e+01
-1.660000000000000000e+06,1.773250000000000000e+06,2.435144513074376238e-02,-3.166269007288519788e+01
-1.659750000000000000e+06,1.773250000000000000e+06,2.753418109850266915e-02,-2.990107210653681591e+01
-1.659500000000000000e+06,1.773250000000000000e+06,3.104870455878736002e-02,-2.350188959418036916e+01
-1.659250000000000000e+06,1.773250000000000000e+06,3.439398857810394006e-02,-1.945084086636160237e+01
-1.659000000000000000e+06,1.773250000000000000e+06,3.564076529962964535e-02,-1.750457323374740781e+01
-1.658750000000000000e+06,1.773250000000000000e+06,3.830000519051621199e-02,-1.519424726275784110e+01
-1.658500000000000000e+06,1.773250000000000000e+06,3.890998251478494652e-02,-1.470109827192044349e+01
-1.658250000000000000e+06,1.773250000000000000e+06,4.165441979812559148e-02,-1.380625156755641569e+01
-1.658000000000000000e+06,1.773250000000000000e+06,4.193565325125975241e-02,-1.355413976692898359e+01
-1.657750000000000000e+06,1.773250000000000000e+06,4.173197723284899352e-02,-1.363599213120281206e+01
-1.657500000000000000e+06,1.773250000000000000e+06,4.034769611612604168e-02,-1.425003614519903294e+01
-1.657250000000000000e+06,1.773250000000000000e+06,3.847617835653810436e-02,-1.429565923390879334e+01
-1.657000000000000000e+06,1.773250000000000000e+06,3.781358927083336430e-02,-1.351766690305842644e+01
-1.656750000000000000e+06,1.773250000000000000e+06,3.742266337481003902e-02,-1.362189875251061721e+01
-1.688750000000000000e+06,1.773500000000000000e+06,-1.484164192857920228e-03,-4.017737823398022101e-01
-1.688500000000000000e+06,1.773500000000000000e+06,-9.506135557342948461e-04,6.599712084294822034e-01
-1.688250000000000000e+06,1.773500000000000000e+06,-1.305335931111401004e-03,8.591903776051310615e-01
-1.688000000000000000e+06,1.773500000000000000e+06,-1.560123454167866575e-03,6.549453568924832325e-01
-1.687750000000000000e+06,1.773500000000000000e+06,-1.065661738330919706e-03,6.462600099536643938e-01
-1.687500000000000000e+06,1.773500000000000000e+06,-5.462435956587186059e-04,8.861648008708868929e-01
-1.687250000000000000e+06,1.773500000000000000e+06,-1.994840493072663756e-04,1.101355805615668260e+00
-1.687000000000000000e+06,1.773500000000000000e+06,3.722001054209944648e-05,1.289364671073542468e+00
-1.686750000000000000e+06,1.773500000000000000e+06,5.896294254302547611e-04,1.639162958093294264e+00
-1.686500000000000000e+06,1.773500000000000000e+06,1.875768520418888419e-03,3.280602265194943357e+00
-1.686250000000000000e+06,1.773500000000000000e+06,7.259383259634447083e-03,1.144673356713633439e+01
-1.686000000000000000e+06,1.773500000000000000e+06,1.908398037834377337e-02,2.237123607441162676e+01
-1.685750000000000000e+06,1.773500000000000000e+06,2.351028020418695352e-02,2.793709672567462121e+01
-1.685500000000000000e+06,1.773500000000000000e+06,2.748356229890294711e-02,3.145781447700755962e+01
-1.685250000000000000e+06,1.773500000000000000e+06,3.004173927864201010e-02,3.274841407640673197e+01
-1.685000000000000000e+06,1.773500000000000000e+06,3.104876038520315573e-02,3.312121218637008724e+01
-1.684750000000000000e+06,1.773500000000000000e+06,3.133996187698351310e-02,3.366390589789580190e+01
-1.684500000000000000e+06,1.773500000000000000e+06,3.135726211780878736e-02,3.382871837571724427e+01
-1.684250000000000000e+06,1.773500000000000000e+06,3.110944564932655032e-02,3.385803944445274283e+01
-1.684000000000000000e+06,1.773500000000000000e+06,3.101821260347054077e-02,3.395389203686158908e+01
-1.683750000000000000e+06,1.773500000000000000e+06,3.082452606520683092e-02,3.416182260231619239e+01
-1.683500000000000000e+06,1.773500000000000000e+06,3.052758291105683863e-02,3.441437892163645529e+01
-1.683250000000000000e+06,1.773500000000000000e+06,3.009290121047358824e-02,3.472522808239443748e+01
-1.683000000000000000e+06,1.773500000000000000e+06,2.942140803558332407e-02,3.521863507460460596e+01
-1.682750000000000000e+06,1.773500000000000000e+06,2.772284336821304040e-02,3.580949648043252864e+01
-1.682500000000000000e+06,1.773500000000000000e+06,2.692713866690538138e-02,3.571781160737583605e+01
-1.682250000000000000e+06,1.773500000000000000e+06,2.601650911220632079e-02,3.537069011489461445e+01
-1.682000000000000000e+06,1.773500000000000000e+06,2.496152273866136806e-02,3.483334054818095638e+01
-1.681750000000000000e+06,1.773500000000000000e+06,2.405856128070496536e-02,3.379690918103716513e+01
-1.681500000000000000e+06,1.773500000000000000e+06,2.361189567969375347e-02,3.324755474486227058e+01
-1.681250000000000000e+06,1.773500000000000000e+06,2.351256760329256679e-02,3.335105841940202254e+01
-1.681000000000000000e+06,1.773500000000000000e+06,2.361982851788679838e-02,3.379891573074496591e+01
-1.680750000000000000e+06,1.773500000000000000e+06,2.389843957861126356e-02,3.498915190315500467e+01
-1.680500000000000000e+06,1.773500000000000000e+06,2.437380028567567858e-02,3.836691356274258169e+01
-1.680250000000000000e+06,1.773500000000000000e+06,2.475521414952067123e-02,4.303933172252658323e+01
-1.680000000000000000e+06,1.773500000000000000e+06,2.505366728128283205e-02,4.583400626627997099e+01
-1.679750000000000000e+06,1.773500000000000000e+06,2.563133302985923234e-02,4.952398078310790197e+01
-1.679500000000000000e+06,1.773500000000000000e+06,2.664798100015142168e-02,5.643537368742443050e+01
-1.679250000000000000e+06,1.773500000000000000e+06,2.754318273960273955e-02,6.239188724582641044e+01
-1.679000000000000000e+06,1.773500000000000000e+06,2.809069395397389979e-02,6.825981822563181822e+01
-1.678750000000000000e+06,1.773500000000000000e+06,2.838067055281415230e-02,7.462813133441977698e+01
-1.678500000000000000e+06,1.773500000000000000e+06,2.886293742763546000e-02,7.643328568812557933e+01
-1.678250000000000000e+06,1.773500000000000000e+06,3.119714339650472845e-02,8.308402570782715202e+01
-1.678000000000000000e+06,1.773500000000000000e+06,3.231152979810522630e-02,8.796958435820522482e+01
-1.677750000000000000e+06,1.773500000000000000e+06,3.267810998752423979e-02,9.206988858597895842e+01
-1.677500000000000000e+06,1.773500000000000000e+06,3.296108513289314201e-02,9.428106760976686473e+01
-1.677250000000000000e+06,1.773500000000000000e+06,3.303272750228009036e-02,9.459429328442428186e+01
-1.677000000000000000e+06,1.773500000000000000e+06,3.287636412161892840e-02,9.360055437369430820e+01
-1.676750000000000000e+06,1.773500000000000000e+06,3.227188679555689776e-02,8.842059394876440592e+01
-1.676500000000000000e+06,1.773500000000000000e+06,2.994603262669853772e-02,8.084920859387466407e+01
-1.676250000000000000e+06,1.773500000000000000e+06,2.507683491373810525e-02,7.390147733916268180e+01
-1.676000000000000000e+06,1.773500000000000000e+06,1.504741645579851794e-02,7.774185372507866987e+01
-1.675750000000000000e+06,1.773500000000000000e+06,6.273723611996268046e-03,7.087899191256559561e+01
-1.675500000000000000e+06,1.773500000000000000e+06,1.226084457483844758e-03,6.121352392809171761e+01
-1.675250000000000000e+06,1.773500000000000000e+06,-1.042451069964298038e-03,5.843602014250706134e+01
-1.675000000000000000e+06,1.773500000000000000e+06,-7.719460866672883670e-03,6.170439666336608298e+01
-1.674750000000000000e+06,1.773500000000000000e+06,-9.194215964819743570e-03,6.191945817046598677e+01
-1.674500000000000000e+06,1.773500000000000000e+06,-1.168982830314738153e-02,5.910413329352934397e+01
-1.674250000000000000e+06,1.773500000000000000e+06,-1.347709378797587454e-02,5.280868298644196557e+01
-1.674000000000000000e+06,1.773500000000000000e+06,-1.620294593684910855e-02,5.076994654531546303e+01
-1.673750000000000000e+06,1.773500000000000000e+06,-1.663770748647261377e-02,4.624059946226685724e+01
-1.673500000000000000e+06,1.773500000000000000e+06,-1.723179757999786232e-02,3.943140638128602404e+01
-1.673250000000000000e+06,1.773500000000000000e+06,-1.676083247705680013e-02,3.161387431563315431e+01
-1.673000000000000000e+06,1.773500000000000000e+06,-1.325297758150947858e-02,2.679623774569233774e+01
-1.672750000000000000e+06,1.773500000000000000e+06,-7.473363732886886823e-03,1.724145108305879148e+01
-1.672500000000000000e+06,1.773500000000000000e+06,-7.856046386222059752e-04,4.071224605319400780e+00
-1.672250000000000000e+06,1.773500000000000000e+06,1.582399809004486624e-04,2.992885876690053237e+00
-1.672000000000000000e+06,1.773500000000000000e+06,3.525127259922655742e-04,2.276890834135400610e+00
-1.671750000000000000e+06,1.773500000000000000e+06,1.913476782896966766e-04,1.618111486411265787e+00
-1.671500000000000000e+06,1.773500000000000000e+06,-2.209451258301242671e-04,8.253108143816518805e-01
-1.671250000000000000e+06,1.773500000000000000e+06,-1.104686969128465535e-03,-6.385728908572616547e-01
-1.671000000000000000e+06,1.773500000000000000e+06,-2.445726570158845981e-03,-1.721267591001463870e+00
-1.670750000000000000e+06,1.773500000000000000e+06,-4.345924767100009523e-03,-6.126202069491597513e+00
-1.670500000000000000e+06,1.773500000000000000e+06,-7.965943072034603611e-03,-1.173490019961815278e+01
-1.670250000000000000e+06,1.773500000000000000e+06,-9.122548227599572290e-03,-1.426266538960268804e+01
-1.670000000000000000e+06,1.773500000000000000e+06,-1.101964852228877467e-02,-1.650343073448266296e+01
-1.669750000000000000e+06,1.773500000000000000e+06,-1.137624285701453741e-02,-2.286592039526146891e+01
-1.669500000000000000e+06,1.773500000000000000e+06,-1.164007425840675458e-02,-2.973298292540164312e+01
-1.669250000000000000e+06,1.773500000000000000e+06,-1.203738844952217946e-02,-3.042109050297648309e+01
-1.669000000000000000e+06,1.773500000000000000e+06,-1.244354157349744638e-02,-3.075225999200492311e+01
-1.668750000000000000e+06,1.773500000000000000e+06,-1.237241739590125289e-02,-3.205941551347746099e+01
-1.668500000000000000e+06,1.773500000000000000e+06,-1.167067546096790809e-02,-3.557677352520252612e+01
-1.668250000000000000e+06,1.773500000000000000e+06,-1.095013037810350920e-02,-3.868959394065097968e+01
-1.668000000000000000e+06,1.773500000000000000e+06,-1.019511394101046964e-02,-4.006501441431709054e+01
-1.667750000000000000e+06,1.773500000000000000e+06,-1.055489256524945463e-02,-4.147356020790098796e+01
-1.667500000000000000e+06,1.773500000000000000e+06,-1.036750938750989615e-02,-4.179256018799654271e+01
