X,Y,mag,ELEV
-1666000,1750000,636.38232421875,501.506713867188
-1665500,1750000,607.848022460938,500.473693847656
-1665000,1750000,594.494812011719,499.82470703125
-1664500,1750000,586.432189941406,499.448211669922
-1664000,1750000,582.496520996094,498.507293701172
-1663500,1750000,584.708557128906,495.918395996094
-1663000,1750000,598.20947265625,492.525054931641
-1662500,1750000,617.9521484375,490.453186035156
-1662000,1750000,639.656677246094,491.823120117188
-1661500,1750000,659.513122558594,492.423400878906
-1661000,1750000,660.658752441406,492.906005859375
-1660500,1750000,643.960388183594,493.042144775391
-1660000,1750000,600.649841308594,493.434020996094
-1659500,1750000,554.792663574219,493.772216796875
-1683500,1750500,-131.634185791016,496.753204345703
-1683000,1750500,-105.72248840332,497.063690185547
-1682500,1750500,-71.5602188110352,496.487915039063
-1682000,1750500,-37.3182334899902,494.749633789063
-1681500,1750500,-6.34899187088013,492.525268554688
-1681000,1750500,28.5045833587646,490.503082275391
-1680500,1750500,60.5355987548828,489.717895507813
-1680000,1750500,87.1744384765625,492.356719970703
-1679500,1750500,117.651985168457,497.321136474609
-1679000,1750500,145.731979370117,502.425750732422
-1678500,1750500,163.846374511719,505.936370849609
-1678000,1750500,176.930068969727,506.631774902344
-1677500,1750500,191.410064697266,504.679901123047
-1677000,1750500,221.382690429688,501.901550292969
-1676500,1750500,270.470184326172,499.646820068359
-1676000,1750500,337.782287597656,498.666290283203
-1675500,1750500,407.986785888672,498.796203613281
-1675000,1750500,465.264770507813,499.524597167969
-1674500,1750500,503.702331542969,500.51123046875
-1674000,1750500,533.160339355469,501.167846679688
-1673500,1750500,561.076171875,501.709503173828
-1673000,1750500,594.820068359375,502.101440429688
-1672500,1750500,648.028137207031,501.998901367188
-1672000,1750500,725.300476074219,501.189849853516
-1671500,1750500,811.867980957031,499.934143066406
-1671000,1750500,895.06982421875,498.531646728516
-1670500,1750500,931.620239257813,497.639617919922
-1670000,1750500,924.026428222656,497.872619628906
-1669500,1750500,913.046142578125,499.611358642578
-1669000,1750500,897.586669921875,501.484069824219
-1668500,1750500,874.477966308594,501.75341796875
-1668000,1750500,838.938598632813,501.268524169922
-1667500,1750500,794.631103515625,500.569702148438
-1667000,1750500,749.668151855469,499.871337890625
-1666500,1750500,703.926879882813,499.651428222656
-1666000,1750500,659.014587402344,500.086303710938
-1665500,1750500,615.136535644531,500.339508056641
-1665000,1750500,585.83837890625,500.101013183594
-1664500,1750500,573.076782226563,499.742553710938
-1664000,1750500,568.558471679688,498.479583740234
-1663500,1750500,579.565979003906,495.647155761719
-1663000,1750500,598.506042480469,492.411590576172
-1662500,1750500,620.2373046875,490.670104980469
-1662000,1750500,638.937927246094,490.744567871094
-1661500,1750500,659.108642578125,491.475830078125
-1661000,1750500,662.805786132813,492.298187255859
-1660500,1750500,650.73779296875,492.89892578125
-1660000,1750500,604.625183105469,493.716888427734
-1659500,1750500,551.948486328125,493.987548828125
-1659000,1750500,509.771240234375,494.036834716797
-1683500,1751000,-203.294631958008,496.985778808594
-1683000,1751000,-190.487991333008,497.232055664063
-1682500,1751000,-161.857437133789,496.710510253906
-1682000,1751000,-111.48168182373,495.041564941406
-1681500,1751000,-66.6979064941406,492.706848144531
-1681000,1751000,-21.1877098083496,490.631408691406
-1680500,1751000,18.4456653594971,490.065490722656
-1680000,1751000,57.4145736694336,492.433044433594
-1679500,1751000,96.1954650878906,497.190460205078
-1679000,1751000,131.776351928711,502.274505615234
-1678500,1751000,153.890502929688,505.879455566406
-1678000,1751000,161.455078125,506.812347412109
-1677500,1751000,172.577270507813,504.939575195313
-1677000,1751000,199.221145629883,501.950103759766
-1676500,1751000,250.156921386719,499.506439208984
-1676000,1751000,322.834686279297,498.616241455078
-1675500,1751000,399.399017333984,498.794921875
-1675000,1751000,462.914794921875,499.526062011719
-1674500,1751000,506.622802734375,500.327056884766
-1674000,1751000,531.368774414063,501.104095458984
-1673500,1751000,552.361083984375,501.729919433594
-1673000,1751000,582.459716796875,502.121368408203
-1672500,1751000,631.695983886719,502.094970703125
-1672000,1751000,701.980529785156,501.34814453125
-1671500,1751000,782.822998046875,500.130187988281
-1671000,1751000,856.655456542969,498.855499267578
-1670500,1751000,896.502563476563,498.213226318359
-1670000,1751000,901.550842285156,498.889007568359
-1669500,1751000,897.753112792969,500.578460693359
-1669000,1751000,889.787780761719,502.533233642578
-1668500,1751000,877.521484375,503.277648925781
-1668000,1751000,858.864318847656,501.599975585938
-1667500,1751000,828.149963378906,500.881103515625
-1667000,1751000,786.034362792969,499.787689208984
-1666500,1751000,738.302917480469,500.015106201172
-1666000,1751000,689.079406738281,500.089050292969
-1665500,1751000,635.351928710938,500.002319335938
-1665000,1751000,582.760009765625,500.214691162109
-1664500,1751000,555.068969726563,499.904388427734
-1664000,1751000,549.961547851563,498.364807128906
-1663500,1751000,562.614135742188,495.473236083984
-1663000,1751000,582.14794921875,492.112487792969
-1662500,1751000,602.031677246094,489.848083496094
-1662000,1751000,614.004455566406,489.921936035156
-1661500,1751000,625.79443359375,490.987579345703
-1661000,1751000,630.1416015625,492.176788330078
-1660500,1751000,617.04443359375,492.922332763672
-1660000,1751000,579.720397949219,493.748565673828
-1659500,1751000,536.725341796875,494.172546386719
-1683500,1751500,-258.763824462891,497.153350830078
-1683000,1751500,-251.408752441406,497.454772949219
-1682500,1751500,-226.076965332031,497.03466796875
-1682000,1751500,-176.85026550293,495.477172851563
-1681500,1751500,-121.913688659668,493.053375244141
-1681000,1751500,-67.1539154052734,490.757843017578
-1680500,1751500,-18.4326419830322,489.949005126953
-1680000,1751500,25.9865627288818,492.268157958984
-1679500,1751500,68.2462615966797,497.215270996094
-1679000,1751500,106.348114013672,502.499084472656
-1678500,1751500,130.865341186523,506.006896972656
-1678000,1751500,142.151931762695,506.707336425781
-1677500,1751500,155.797592163086,504.949188232422
-1677000,1751500,180.580703735352,502.146881103516
-1676500,1751500,228.750457763672,499.695037841797
-1676000,1751500,304.155426025391,498.593292236328
-1675500,1751500,387.452209472656,498.770446777344
-1675000,1751500,458.031677246094,499.542419433594
-1674500,1751500,506.177032470703,500.503540039063
-1674000,1751500,528.1845703125,501.229522705078
-1673500,1751500,540.067626953125,501.826232910156
-1673000,1751500,559.680236816406,502.225189208984
-1672500,1751500,602.377380371094,502.139617919922
-1672000,1751500,663.31005859375,501.450836181641
-1671500,1751500,731.379821777344,500.330657958984
-1671000,1751500,792.697814941406,499.289031982422
-1670500,1751500,837.627990722656,498.849639892578
-1670000,1751500,861.356811523438,499.400054931641
-1669500,1751500,872.474548339844,500.958038330078
-1669000,1751500,877.451416015625,502.519378662109
-1668500,1751500,879.351379394531,502.721038818359
-1668000,1751500,878.149780273438,501.921539306641
-1667500,1751500,866.878601074219,500.866119384766
-1667000,1751500,839.250122070313,499.53173828125
-1666500,1751500,803.984497070313,498.536346435547
-1666000,1751500,752.759155273438,498.369415283203
-1665500,1751500,689.534057617188,499.169738769531
-1665000,1751500,611.899169921875,500.012603759766
-1664500,1751500,552.701904296875,500.063110351563
-1664000,1751500,541.899108886719,498.433868408203
-1663500,1751500,543.8525390625,495.282104492188
-1663000,1751500,555.223266601563,491.892028808594
-1662500,1751500,566.530395507813,489.874420166016
-1662000,1751500,571.291442871094,489.726745605469
-1661500,1751500,574.409790039063,490.828094482422
-1661000,1751500,573.540283203125,492.324127197266
-1660500,1751500,562.952941894531,493.588165283203
-1660000,1751500,541.381103515625,494.298248291016
-1659500,1751500,512.901489257813,494.430297851563
-1683500,1752000,-296.958404541016,497.36572265625
-1683000,1752000,-297.470520019531,497.627593994141
-1682500,1752000,-278.783569335938,497.52099609375
-1682000,1752000,-228.20671081543,495.929901123047
-1681500,1752000,-168.178619384766,493.191131591797
-1681000,1752000,-108.422164916992,490.728179931641
-1680500,1752000,-54.5616226196289,490.095001220703
-1680000,1752000,-6.59512281417847,492.482421875
-1679500,1752000,38.7509651184082,497.280944824219
-1679000,1752000,76.981201171875,502.490478515625
-1678500,1752000,108.026954650879,506.058380126953
-1678000,1752000,127.969108581543,506.823852539063
-1677500,1752000,143.690963745117,505.092224121094
-1677000,1752000,166.108245849609,502.134338378906
-1676500,1752000,208.712875366211,499.486877441406
-1676000,1752000,289.437866210938,498.506164550781
-1675500,1752000,373.827026367188,498.745880126953
-1675000,1752000,446.592529296875,499.508361816406
-1674500,1752000,498.989166259766,500.458862304688
-1674000,1752000,530.328491210938,501.290008544922
-1673500,1752000,546.155334472656,501.840698242188
-1673000,1752000,550.965759277344,502.207550048828
-1672500,1752000,581.737426757813,502.064331054688
-1672000,1752000,633.378295898438,501.423706054688
-1671500,1752000,683.2451171875,500.395202636719
-1671000,1752000,728.044311523438,499.252716064453
-1670500,1752000,774.169738769531,498.747344970703
-1670000,1752000,816.554443359375,499.442443847656
-1669500,1752000,846.670837402344,500.889923095703
-1669000,1752000,865.953796386719,502.301239013672
-1668500,1752000,878.567443847656,502.540069580078
-1668000,1752000,895.264587402344,501.981201171875
-1667500,1752000,908.362365722656,500.483154296875
-1667000,1752000,911.401733398438,498.016571044922
-1666500,1752000,894.78564453125,495.908386230469
-1666000,1752000,849.012023925781,496.393615722656
-1665500,1752000,776.31787109375,498.200378417969
-1665000,1752000,687.958557128906,499.603637695313
-1664500,1752000,606.299133300781,499.839813232422
-1664000,1752000,566.321533203125,498.439453125
-1663500,1752000,541.428161621094,495.401641845703
-1663000,1752000,523.917358398438,491.988250732422
-1662500,1752000,520.168762207031,489.742034912109
-1662000,1752000,522.030639648438,489.54541015625
-1661500,1752000,525.065002441406,490.709533691406
-1661000,1752000,521.552978515625,492.527679443359
-1660500,1752000,514.715637207031,494.010620117188
-1660000,1752000,503.188598632813,494.533660888672
-1659500,1752000,487.224304199219,494.536804199219
-1659000,1752000,465.658233642578,494.443511962891
-1683500,1752500,-317.045318603516,497.269195556641
-1683000,1752500,-320.504180908203,497.276641845703
-1682500,1752500,-307.156555175781,497.241027832031
-1682000,1752500,-262.262573242188,495.763336181641
-1681500,1752500,-205.671447753906,493.135803222656
-1681000,1752500,-147.879409790039,490.748596191406
-1680500,1752500,-89.8739318847656,490.045593261719
-1680000,1752500,-38.045482635498,492.116394042969
-1679500,1752500,15.1250944137573,497.271179199219
-1679000,1752500,60.4866943359375,502.834625244141
-1678500,1752500,98.1952896118164,506.469573974609
-1678000,1752500,124.698722839355,506.893585205078
-1677500,1752500,144.098846435547,504.994323730469
-1677000,1752500,168.353286743164,502.094635009766
-1676500,1752500,210.336471557617,499.593566894531
-1676000,1752500,281.441497802734,498.407379150391
-1675500,1752500,362.790100097656,498.535522460938
-1675000,1752500,438.080047607422,499.361114501953
-1674500,1752500,503.035552978516,500.341278076172
-1674000,1752500,552.106872558594,501.222045898438
-1673500,1752500,584.128723144531,501.749542236328
-1673000,1752500,584.723327636719,501.98828125
-1672500,1752500,607.024047851563,501.879943847656
-1672000,1752500,643.046020507813,501.340667724609
-1671500,1752500,667.585754394531,500.315002441406
-1671000,1752500,686.77490234375,499.246551513672
-1670500,1752500,718.034851074219,498.776000976563
-1670000,1752500,779.4599609375,499.561950683594
-1669500,1752500,832.599975585938,501.431274414063
-1669000,1752500,868.22900390625,503.300415039063
-1668500,1752500,885.646057128906,503.555480957031
-1668000,1752500,910.662292480469,502.730285644531
-1667500,1752500,931.295471191406,500.435638427734
-1667000,1752500,956.799682617188,497.246612548828
-1666500,1752500,953.685791015625,495.229949951172
-1666000,1752500,921.408752441406,495.822326660156
-1665500,1752500,865.497131347656,497.595397949219
-1665000,1752500,794.4677734375,499.363647460938
-1664500,1752500,708.096801757813,500.034240722656
-1664000,1752500,613.146118164063,498.722045898438
-1663500,1752500,541.789123535156,495.670989990234
-1663000,1752500,487.708953857422,492.021606445313
-1662500,1752500,471.766174316406,489.512237548828
-1662000,1752500,477.738555908203,489.360321044922
-1661500,1752500,487.023712158203,490.582244873047
-1661000,1752500,486.105773925781,492.249206542969
-1660500,1752500,484.270080566406,493.553039550781
-1660000,1752500,477.560363769531,494.20458984375
-1659500,1752500,466.096893310547,494.407836914063
-1683500,1753000,-310.436157226563,496.644683837891
-1683000,1753000,-315.152435302734,496.388519287109
-1682500,1753000,-304.148803710938,495.870727539063
-1682000,1753000,-276.185272216797,495.337066650391
-1681500,1753000,-234.197448730469,492.780059814453
-1681000,1753000,-184.25178527832,490.334381103516
-1680500,1753000,-123.847427368164,489.812835693359
-1680000,1753000,-64.4095230102539,492.33740234375
-1679500,1753000,-3.05552196502686,497.516357421875
-1679000,1753000,50.8218765258789,502.765441894531
-1678500,1753000,95.9824829101563,506.186798095703
-1678000,1753000,133.102508544922,506.741760253906
-1677500,1753000,158.429794311523,504.972015380859
-1677000,1753000,183.31526184082,502.046142578125
-1676500,1753000,217.01921081543,499.362396240234
-1676000,1753000,279.820617675781,498.042755126953
-1675500,1753000,356.740295410156,498.353790283203
-1675000,1753000,432.491882324219,499.285278320313
-1674500,1753000,508.120666503906,500.276916503906
-1674000,1753000,581.506713867188,501.070465087891
-1673500,1753000,645.858215332031,501.581268310547
-1673000,1753000,674.134948730469,501.85302734375
-1672500,1753000,685.15234375,501.815246582031
-1672000,1753000,695.707397460938,501.306274414063
-1671500,1753000,685.467529296875,500.276031494141
-1671000,1753000,673.08935546875,499.209594726563
-1670500,1753000,682.951232910156,498.826538085938
-1670000,1753000,757.787109375,499.768218994141
-1669500,1753000,827.144775390625,502.305755615234
-1669000,1753000,875.825500488281,504.687408447266
-1668500,1753000,899.350891113281,504.945159912109
-1668000,1753000,914.490844726563,503.512786865234
-1667500,1753000,921.836669921875,500.867218017578
-1667000,1753000,939.500366210938,497.790161132813
-1666500,1753000,952.949279785156,495.633483886719
-1666000,1753000,952.029174804688,495.673095703125
-1665500,1753000,933.951354980469,497.429046630859
-1665000,1753000,887.66064453125,499.466430664063
-1664500,1753000,804.296447753906,500.156005859375
-1664000,1753000,667.411926269531,498.739501953125
-1663500,1753000,553.305358886719,495.729888916016
-1663000,1753000,472.497589111328,492.304656982422
-1662500,1753000,439.125793457031,490.061462402344
-1662000,1753000,445.141662597656,489.611328125
-1661500,1753000,464.960784912109,490.270568847656
-1661000,1753000,474.281280517578,491.680023193359
-1660500,1753000,473.684509277344,493.047424316406
-1660000,1753000,466.693298339844,493.892517089844
-1659500,1753000,451.535705566406,494.211486816406
-1659000,1753000,430.980926513672,494.254516601563
-1683500,1753500,-282.781433105469,496.070129394531
-1683000,1753500,-291.376373291016,495.762084960938
-1682500,1753500,-282.500335693359,494.900054931641
-1682000,1753500,-268.945983886719,494.183776855469
-1681500,1753500,-246.838638305664,492.502899169922
-1681000,1753500,-211.478576660156,490.495697021484
-1680500,1753500,-154.46826171875,490.327270507813
-1680000,1753500,-84.1159439086914,493.158203125
-1679500,1753500,-11.2699308395386,497.805603027344
-1679000,1753500,52.9301109313965,502.791473388672
-1678500,1753500,106.347389221191,506.337219238281
-1678000,1753500,154.079879760742,506.803955078125
-1677500,1753500,187.094604492188,504.920532226563
-1677000,1753500,212.193283081055,501.958251953125
-1676500,1753500,240.580123901367,499.314788818359
-1676000,1753500,290.105682373047,498.113830566406
-1675500,1753500,352.501251220703,498.381317138672
-1675000,1753500,423.1533203125,499.292510986328
-1674500,1753500,506.248840332031,500.252777099609
-1674000,1753500,611.369567871094,500.935394287109
-1673500,1753500,728.934692382813,501.493835449219
-1673000,1753500,807.16796875,501.781646728516
-1672500,1753500,800.884826660156,501.799102783203
-1672000,1753500,776.073425292969,501.437042236328
-1671500,1753500,730.666381835938,500.373840332031
-1671000,1753500,687.658813476563,499.234680175781
-1670500,1753500,689.140014648438,498.900848388672
-1670000,1753500,740.366577148438,500.062683105469
-1669500,1753500,813.929443359375,502.484893798828
-1669000,1753500,875.049560546875,505.086364746094
-1668500,1753500,903.870727539063,505.337341308594
-1668000,1753500,900.015502929688,503.805786132813
-1667500,1753500,888.39599609375,501.265838623047
-1667000,1753500,884.811279296875,497.811370849609
-1666500,1753500,904.890258789063,495.531768798828
-1666000,1753500,934.351013183594,495.714385986328
-1665500,1753500,948.993041992188,497.451568603516
-1665000,1753500,922.438415527344,499.401763916016
-1664500,1753500,843.26513671875,500.102905273438
-1664000,1753500,702.871826171875,498.644744873047
-1663500,1753500,562.415283203125,495.701934814453
-1663000,1753500,463.758056640625,492.343811035156
-1662500,1753500,419.021148681641,489.683715820313
-1662000,1753500,432.883666992188,489.010833740234
-1661500,1753500,454.028991699219,489.801025390625
-1661000,1753500,468.47265625,491.112976074219
-1660500,1753500,468.941528320313,492.637145996094
-1660000,1753500,457.367523193359,493.701263427734
-1659500,1753500,439.794158935547,494.043304443359
-1683500,1754000,-244.689514160156,495.96484375
-1683000,1754000,-252.037643432617,495.926483154297
-1682500,1754000,-254.979644775391,495.688812255859
-1682000,1754000,-252.750686645508,494.841644287109
-1681500,1754000,-246.058685302734,492.654724121094
-1681000,1754000,-224.128936767578,490.684173583984
-1680500,1754000,-171.93669128418,490.373413085938
-1680000,1754000,-87.1349563598633,493.344512939453
-1679500,1754000,-5.86065340042114,497.950317382813
-1679000,1754000,64.5562973022461,502.568603515625
-1678500,1754000,124.708206176758,505.74267578125
-1678000,1754000,179.614334106445,506.297454833984
-1677500,1754000,223.317474365234,504.673767089844
-1677000,1754000,253.316940307617,501.885375976563
-1676500,1754000,276.692169189453,499.342742919922
-1676000,1754000,303.291076660156,498.102813720703
-1675500,1754000,341.355804443359,498.401428222656
-1675000,1754000,398.262237548828,499.371398925781
-1674500,1754000,483.158386230469,500.34912109375
-1674000,1754000,610.781982421875,501.002288818359
-1673500,1754000,770.916015625,501.480895996094
-1673000,1754000,901.2138671875,501.756011962891
-1672500,1754000,935.410888671875,501.993804931641
-1672000,1754000,845.334167480469,501.499572753906
-1671500,1754000,755.465698242188,500.423950195313
-1671000,1754000,689.188232421875,499.324676513672
-1670500,1754000,679.401000976563,498.910980224609
-1670000,1754000,717.395935058594,499.922668457031
-1669500,1754000,786.433959960938,501.866790771484
-1669000,1754000,853.818237304688,503.671875
-1668500,1754000,884.304260253906,504.295440673828
-1668000,1754000,878.507568359375,503.544799804688
-1667500,1754000,859.242370605469,500.9970703125
-1667000,1754000,841.4873046875,497.671600341797
-1666500,1754000,849.839660644531,495.437225341797
-1666000,1754000,895.480224609375,495.628143310547
-1665500,1754000,931.515075683594,497.398834228516
-1665000,1754000,921.21435546875,499.342071533203
-1664500,1754000,850.473815917969,500.233123779297
-1664000,1754000,700.816589355469,498.647827148438
-1663500,1754000,561.02001953125,495.560638427734
-1663000,1754000,466.01611328125,492.338714599609
-1662500,1754000,422.038635253906,489.798187255859
-1662000,1754000,425.660705566406,488.839263916016
-1661500,1754000,441.991943359375,489.420867919922
-1661000,1754000,456.183532714844,490.554443359375
-1660500,1754000,457.661529541016,492.187316894531
-1660000,1754000,443.786743164063,493.542541503906
-1659500,1754000,425.152984619141,493.874359130859
-1683500,1754500,-194.181564331055,496.175231933594
-1683000,1754500,-197.671768188477,496.508697509766
-1682500,1754500,-212.200988769531,496.168395996094
-1682000,1754500,-220.441055297852,494.739929199219
-1681500,1754500,-228.242919921875,492.551910400391
-1681000,1754500,-213.57829284668,490.721557617188
-1680500,1754500,-162.337738037109,490.704406738281
-1680000,1754500,-76.3526000976563,493.274047851563
-1679500,1754500,10.6300210952759,497.699798583984
-1679000,1754500,85.3087768554688,502.265747070313
-1678500,1754500,148.874984741211,505.307830810547
-1678000,1754500,212.613327026367,506.159423828125
-1677500,1754500,264.094635009766,504.523773193359
-1677000,1754500,296.312133789063,501.647155761719
-1676500,1754500,309.795684814453,499.194427490234
-1676000,1754500,315.624298095703,498.164031982422
-1675500,1754500,325.453247070313,498.507293701172
-1675000,1754500,360.82666015625,499.37548828125
-1674500,1754500,432.790008544922,500.290100097656
-1674000,1754500,556.430847167969,500.979858398438
-1673500,1754500,730.337341308594,501.437408447266
-1673000,1754500,887.835632324219,501.598205566406
-1672500,1754500,972.987609863281,501.450714111328
-1672000,1754500,834.260437011719,501.38037109375
-1671500,1754500,717.027160644531,500.495788574219
-1671000,1754500,652.839965820313,499.479919433594
-1670500,1754500,642.829040527344,499.192718505859
-1670000,1754500,677.886413574219,499.976593017578
-1669500,1754500,736.718200683594,501.303802490234
-1669000,1754500,801.87939453125,502.640655517578
-1668500,1754500,844.248168945313,503.384185791016
-1668000,1754500,854.826477050781,502.796875
-1667500,1754500,844.575927734375,500.471527099609
-1667000,1754500,824.761474609375,497.220550537109
-1666500,1754500,810.942565917969,494.949676513672
-1666000,1754500,859.4990234375,495.50341796875
-1665500,1754500,888.341796875,497.226776123047
-1665000,1754500,874.323120117188,498.972106933594
-1664500,1754500,799.544982910156,499.609649658203
-1664000,1754500,670.587158203125,498.308227539063
-1663500,1754500,538.593017578125,495.555480957031
-1663000,1754500,450.161529541016,492.597320556641
-1662500,1754500,408.152648925781,490.224426269531
-1662000,1754500,404.370666503906,488.914978027344
-1661500,1754500,423.03125,489.130432128906
-1661000,1754500,437.739135742188,489.922515869141
-1660500,1754500,438.281127929688,491.962615966797
-1660000,1754500,424.129119873047,493.130249023438
-1659500,1754500,405.373809814453,493.742034912109
-1683500,1755000,-147.462432861328,496.241821289063
-1683000,1755000,-136.341232299805,496.463073730469
-1682500,1755000,-150.101638793945,495.840057373047
-1682000,1755000,-175.853103637695,494.220397949219
-1681500,1755000,-201.365966796875,492.186370849609
-1681000,1755000,-194.717544555664,490.375793457031
-1680500,1755000,-143.88932800293,490.127899169922
-1680000,1755000,-51.8274688720703,492.6865234375
-1679500,1755000,42.8196258544922,497.397399902344
-1679000,1755000,116.582611083984,502.288452148438
-1678500,1755000,180.223251342773,505.504852294922
-1678000,1755000,248.379196166992,506.004516601563
-1677500,1755000,302.214630126953,504.170196533203
-1677000,1755000,331.3701171875,501.445281982422
-1676500,1755000,332.432495117188,499.204559326172
-1676000,1755000,317.717590332031,498.25927734375
-1675500,1755000,302.079376220703,498.479888916016
-1675000,1755000,308.113494873047,499.269866943359
-1674500,1755000,353.667449951172,500.155853271484
-1674000,1755000,454.916534423828,500.90966796875
-1673500,1755000,604.752685546875,501.350738525391
-1673000,1755000,733.705871582031,501.54541015625
-1672500,1755000,785.42578125,501.556091308594
-1672000,1755000,715.332336425781,501.3017578125
-1671500,1755000,628.412841796875,500.5556640625
-1671000,1755000,581.441467285156,499.654571533203
-1670500,1755000,577.280700683594,499.250061035156
-1670000,1755000,612.071838378906,499.875091552734
-1669500,1755000,668.53515625,500.827728271484
-1669000,1755000,735.89697265625,501.443237304688
-1668500,1755000,795.2744140625,502.362670898438
-1668000,1755000,825.455627441406,502.041564941406
-1667500,1755000,839.585021972656,499.780883789063
-1667000,1755000,838.024658203125,496.670684814453
-1666500,1755000,828.501037597656,495.071563720703
-1666000,1755000,832.175048828125,495.082550048828
-1665500,1755000,834.357177734375,496.491821289063
-1665000,1755000,804.254516601563,498.460235595703
-1664500,1755000,730.255126953125,499.478942871094
-1664000,1755000,607.927368164063,498.421081542969
-1663500,1755000,484.805419921875,495.649200439453
-1663000,1755000,401.823852539063,492.553131103516
-1662500,1755000,368.216888427734,490.321502685547
-1662000,1755000,369.842926025391,489.193878173828
-1661500,1755000,390.170593261719,489.1708984375
-1661000,1755000,408.703521728516,489.660369873047
-1660500,1755000,413.917938232422,490.782928466797
-1660000,1755000,399.705169677734,493.271301269531
-1659500,1755000,381.08740234375,494.300109863281
-1683500,1755500,-123.801628112793,496.235626220703
-1683000,1755500,-99.5536422729492,496.372161865234
-1682500,1755500,-108.005699157715,495.837860107422
-1682000,1755500,-155.077774047852,494.033996582031
-1681500,1755500,-189.394088745117,491.797790527344
-1681000,1755500,-183.081665039063,489.849243164063
-1680500,1755500,-122.360977172852,489.748199462891
-1680000,1755500,-24.9282493591309,492.235260009766
-1679500,1755500,75.3408813476563,496.931640625
-1679000,1755500,157.818023681641,501.979949951172
-1678500,1755500,228.078765869141,505.224761962891
-1678000,1755500,291.845672607422,505.733459472656
-1677500,1755500,341.990356445313,504.002044677734
-1677000,1755500,364.969390869141,501.2490234375
-1676500,1755500,356.071380615234,498.836944580078
-1676000,1755500,321.761932373047,498.040405273438
-1675500,1755500,282.80126953125,498.428436279297
-1675000,1755500,265.581909179688,499.215759277344
-1674500,1755500,288.918060302734,500.113098144531
-1674000,1755500,359.673370361328,500.800079345703
-1673500,1755500,449.676879882813,501.274658203125
-1673000,1755500,526.061218261719,501.571929931641
-1672500,1755500,559.473022460938,501.694244384766
-1672000,1755500,552.997253417969,501.464569091797
-1671500,1755500,521.600769042969,500.633148193359
-1671000,1755500,494.418762207031,499.621429443359
-1670500,1755500,502.678100585938,499.042419433594
-1670000,1755500,539.82470703125,499.806182861328
-1669500,1755500,592.887329101563,500.573913574219
-1669000,1755500,653.756530761719,500.618927001953
-1668500,1755500,717.605712890625,501.127990722656
-1668000,1755500,776.54833984375,501.567016601563
-1667500,1755500,824.280090332031,499.495849609375
-1667000,1755500,852.217834472656,495.788848876953
-1666500,1755500,856.956176757813,492.822631835938
-1666000,1755500,812.234497070313,493.492218017578
-1665500,1755500,772.443176269531,495.795562744141
-1665000,1755500,721.509887695313,498.255462646484
-1664500,1755500,640.873046875,499.690734863281
-1664000,1755500,527.580383300781,498.756042480469
-1663500,1755500,419.256652832031,495.864807128906
-1663000,1755500,341.975860595703,492.692230224609
-1662500,1755500,310.941131591797,490.404083251953
-1662000,1755500,320.248046875,489.471832275391
-1661500,1755500,346.59326171875,489.603668212891
-1661000,1755500,372.544189453125,491.103454589844
-1660500,1755500,382.837646484375,493.322052001953
-1660000,1755500,368.685241699219,494.811370849609
-1659500,1755500,351.621520996094,495.319549560547
-1659000,1755500,337.719909667969,495.296722412109
-1683500,1756000,-128.148361206055,496.220458984375
-1683000,1756000,-107.407150268555,496.246307373047
-1682500,1756000,-116.296226501465,495.7158203125
-1682000,1756000,-157.635604858398,494.113372802734
-1681500,1756000,-187.995971679688,491.751892089844
-1681000,1756000,-182.248123168945,489.566131591797
-1680500,1756000,-121.422264099121,488.925018310547
-1680000,1756000,-8.99265575408936,491.517395019531
-1679500,1756000,109.262046813965,496.497985839844
-1679000,1756000,203.762268066406,501.881317138672
-1678500,1756000,275.242431640625,505.169647216797
-1678000,1756000,334.292633056641,505.508361816406
-1677500,1756000,372.85009765625,503.745727539063
-1677000,1756000,391.532104492188,501.030303955078
-1676500,1756000,376.383911132813,498.804870605469
-1676000,1756000,332.185241699219,498.093902587891
-1675500,1756000,278.257995605469,498.480621337891
-1675000,1756000,240.279983520508,499.252044677734
-1674500,1756000,238.113342285156,499.923370361328
-1674000,1756000,280.202209472656,500.796752929688
-1673500,1756000,326.532928466797,501.332946777344
-1673000,1756000,364.317169189453,501.593994140625
-1672500,1756000,394.340026855469,501.658996582031
-1672000,1756000,416.482818603516,501.364410400391
-1671500,1756000,430.557861328125,500.697204589844
-1671000,1756000,429.371978759766,499.858825683594
-1670500,1756000,445.873046875,499.539398193359
-1670000,1756000,478.567504882813,500.242401123047
-1669500,1756000,520.93212890625,500.994903564453
-1669000,1756000,568.868225097656,500.695739746094
-1668500,1756000,629.668579101563,499.884735107422
-1668000,1756000,711.316223144531,501.799987792969
-1667500,1756000,779.723876953125,499.038940429688
-1667000,1756000,824.033935546875,495.026824951172
-1666500,1756000,832.780700683594,492.64306640625
-1666000,1756000,777.291259765625,493.182769775391
-1665500,1756000,699.290344238281,495.45166015625
-1665000,1756000,627.135864257813,498.103088378906
-1664500,1756000,543.29638671875,499.674743652344
-1664000,1756000,443.444580078125,498.983825683594
-1663500,1756000,346.320129394531,496.191345214844
-1663000,1756000,275.763458251953,492.939971923828
-1662500,1756000,245.357208251953,490.468200683594
-1662000,1756000,264.966857910156,489.857574462891
-1661500,1756000,296.472473144531,490.811126708984
-1661000,1756000,325.080169677734,492.928131103516
