X,Y,grav,Elev
-1668500,1768500,-5.14823246002197,510.767700195313
-1668000,1768500,-5.46771287918091,508.313446044922
-1667500,1768500,-5.98032236099243,504.789123535156
-1667000,1768500,-6.36721086502075,501.012847900391
-1666500,1768500,-6.63310289382935,498.643585205078
-1666000,1768500,-6.60452127456665,498.457641601563
-1665500,1768500,-6.05166721343994,499.396301269531
-1665000,1768500,-5.32545614242554,500.793121337891
-1664500,1768500,-4.70290946960449,502.193298339844
-1664000,1768500,-4.42234706878662,503.236724853516
-1663500,1768500,-4.32611703872681,505.034027099609
-1663000,1768500,-4.41574144363403,506.779602050781
-1662500,1768500,-4.88810873031616,507.953887939453
-1662000,1768500,-5.8456711769104,508.346221923828
-1661500,1768500,-7.26763439178467,508.119293212891
-1661000,1768500,-8.81284046173096,507.497161865234
-1660500,1768500,-9.96243762969971,506.849945068359
-1660000,1768500,-10.5705490112305,506.572296142578
-1659500,1768500,-10.8085565567017,506.348175048828
-1685500,1769000,4.0825138092041,509.441436767578
-1685000,1769000,3.13375902175903,509.567779541016
-1684500,1769000,1.95457530021667,509.317993164063
-1684000,1769000,1.27746665477753,508.764984130859
-1683500,1769000,0.921377897262573,508.797210693359
-1683000,1769000,0.682569086551666,509.317901611328
-1682500,1769000,0.602720737457275,507.008422851563
-1682000,1769000,0.722311675548553,503.059234619141
-1681500,1769000,1.24892926216125,497.591430664063
-1681000,1769000,1.65829741954803,492.673461914063
-1680500,1769000,1.93834710121155,490.912475585938
-1680000,1769000,2.21322774887085,493.548553466797
-1679500,1769000,2.50019073486328,499.030426025391
-1679000,1769000,2.90240049362183,504.888610839844
-1678500,1769000,3.44200110435486,508.953918457031
-1678000,1769000,4.1142258644104,509.898651123047
-1677500,1769000,4.76099061965942,508.285888671875
-1677000,1769000,5.28113269805908,505.480224609375
-1676500,1769000,5.9831395149231,503.200866699219
-1676000,1769000,7.59036827087402,503.480316162109
-1675500,1769000,9.65816879272461,505.791381835938
-1675000,1769000,11.4781360626221,509.230987548828
-1674500,1769000,11.6859455108643,512.880798339844
-1674000,1769000,9.82465648651123,515.893798828125
-1673500,1769000,6.55472660064697,517.294799804688
-1673000,1769000,3.33658289909363,516.824462890625
-1672500,1769000,0.776102721691132,512.544677734375
-1672000,1769000,-1.00816679000854,502.873138427734
-1671500,1769000,-2.51374077796936,494.166046142578
-1671000,1769000,-3.73003506660461,494.137512207031
-1670500,1769000,-4.73098945617676,506.225067138672
-1670000,1769000,-5.27450656890869,509.467895507813
-1669500,1769000,-5.38656759262085,509.338470458984
-1669000,1769000,-5.26758003234863,509.879699707031
-1668500,1769000,-5.24600124359131,510.347503662109
-1668000,1769000,-5.5255274772644,509.087768554688
-1667500,1769000,-6.11766624450684,505.606506347656
-1667000,1769000,-6.62262868881226,501.38427734375
-1666500,1769000,-6.94133234024048,498.469543457031
-1666000,1769000,-6.81146621704102,498.331329345703
-1665500,1769000,-6.09385538101196,499.299713134766
-1665000,1769000,-5.33330249786377,500.589996337891
-1664500,1769000,-4.71903562545776,501.867523193359
-1664000,1769000,-4.44021081924438,503.168609619141
-1663500,1769000,-4.26036643981934,504.947204589844
-1663000,1769000,-4.1835298538208,506.853302001953
-1662500,1769000,-4.45571756362915,508.250427246094
-1662000,1769000,-5.39583539962769,508.643524169922
-1661500,1769000,-6.90648746490479,507.960266113281
-1661000,1769000,-8.39623928070068,506.973022460938
-1660500,1769000,-9.45917510986328,506.113189697266
-1660000,1769000,-9.84635066986084,506.250427246094
-1659500,1769000,-10.0160999298096,506.238372802734
-1659000,1769000,-10.1444206237793,506.276245117188
-1687500,1769500,6.457763671875,507.666290283203
-1686500,1769500,5.99100637435913,508.502258300781
-1686000,1769500,5.55069875717163,509.482208251953
-1685500,1769500,4.93684720993042,510.002502441406
-1685000,1769500,4.16111040115356,509.948577880859
-1684500,1769500,3.18556237220764,509.423767089844
-1684000,1769500,2.45366334915161,507.710784912109
-1683500,1769500,2.18188118934631,508.337982177734
-1683000,1769500,1.8448292016983,512.584655761719
-1682500,1769500,1.6687695980072,513.646301269531
-1682000,1769500,1.83906579017639,508.847930908203
-1681500,1769500,2.35473108291626,500.676147460938
-1681000,1769500,2.97261810302734,494.326232910156
-1680500,1769500,3.30704045295715,491.378967285156
-1680000,1769500,3.45563340187073,493.595764160156
-1679500,1769500,3.70221757888794,499.306365966797
-1679000,1769500,4.08146476745605,505.522521972656
-1678500,1769500,4.70125579833984,509.769073486328
-1678000,1769500,5.39576768875122,509.919281005859
-1677500,1769500,5.88949108123779,508.22900390625
-1677000,1769500,6.12654113769531,505.573272705078
-1676500,1769500,6.48516416549683,503.490478515625
-1676000,1769500,7.48874521255493,503.495910644531
-1675500,1769500,8.95197296142578,505.609191894531
-1675000,1769500,10.5115623474121,509.015472412109
-1674500,1769500,10.7984914779663,512.576354980469
-1674000,1769500,8.62735843658447,515.195190429688
-1673500,1769500,5.16224193572998,516.766723632813
-1673000,1769500,2.21398282051086,517.551574707031
-1672500,1769500,0.0541445873677731,512.837036132813
-1672000,1769500,-1.34408223628998,497.807769775391
-1671500,1769500,-2.50538086891174,484.125
-1671000,1769500,-3.49121761322021,482.230834960938
-1670500,1769500,-4.38537263870239,491.473693847656
-1670000,1769500,-5.08714056015015,498.236694335938
-1669500,1769500,-5.44338703155518,498.268524169922
-1669000,1769500,-5.51368951797485,504.038330078125
-1668500,1769500,-5.64609813690186,510.169250488281
-1668000,1769500,-5.92614221572876,510.051635742188
-1667500,1769500,-6.37608766555786,506.474609375
-1667000,1769500,-6.84687471389771,501.890869140625
-1666500,1769500,-7.12948751449585,498.9013671875
-1666000,1769500,-6.73385095596313,499.015930175781
-1665500,1769500,-6.01593685150146,500.068420410156
-1665000,1769500,-5.37226057052612,501.077331542969
-1664500,1769500,-4.93890810012817,501.678802490234
-1664000,1769500,-4.65622568130493,503.018249511719
-1663500,1769500,-4.38650560379028,504.964508056641
-1663000,1769500,-4.07974195480347,507.030426025391
-1662500,1769500,-4.28573274612427,508.374359130859
-1662000,1769500,-5.29718685150146,508.453338623047
-1661500,1769500,-6.68567609786987,507.751037597656
-1661000,1769500,-7.93824815750122,506.979644775391
-1660500,1769500,-8.70643424987793,506.400512695313
-1660000,1769500,-8.93231105804443,506.332794189453
-1659500,1769500,-8.98494529724121,506.276794433594
-1659000,1769500,-9.13125324249268,506.271636962891
-1687500,1770000,6.86382102966309,507.779815673828
-1687000,1770000,6.85864305496216,508.638427734375
-1686500,1770000,6.64312839508057,509.349456787109
-1686000,1770000,6.27394104003906,509.723907470703
-1685500,1770000,5.89367628097534,510.047912597656
-1685000,1770000,5.35193586349487,509.526702880859
-1684500,1770000,4.58424520492554,507.997955322266
-1684000,1770000,4.08837556838989,505.989166259766
-1683500,1770000,3.75595450401306,506.496032714844
-1683000,1770000,3.14921998977661,513.503845214844
-1682500,1770000,2.5096652507782,523.456359863281
-1682000,1770000,2.62872695922852,514.878845214844
-1681500,1770000,3.30519771575928,502.091674804688
-1681000,1770000,3.94246459007263,495.586212158203
-1680500,1770000,4.09546756744385,491.545166015625
-1680000,1770000,4.17103052139282,494.465454101563
-1679500,1770000,4.61986207962036,500.605163574219
-1679000,1770000,5.20967721939087,506.289001464844
-1678500,1770000,5.9030933380127,509.568634033203
-1678000,1770000,6.79440546035767,509.127410888672
-1677500,1770000,7.32998180389404,507.475860595703
-1677000,1770000,7.3051905632019,505.950592041016
-1676500,1770000,6.9984917640686,503.473480224609
-1676000,1770000,7.30246591567993,503.311370849609
-1675500,1770000,7.80352210998535,505.168518066406
-1675000,1770000,8.89455890655518,508.366607666016
-1674500,1770000,8.97824478149414,511.523895263672
-1674000,1770000,6.42578220367432,512.911193847656
-1673500,1770000,3.16763091087341,513.606872558594
-1673000,1770000,0.753409683704376,514.403625488281
-1672500,1770000,-0.726923882961273,510.953857421875
-1672000,1770000,-1.65206325054169,493.780212402344
-1671500,1770000,-2.41545295715332,475.029022216797
-1671000,1770000,-3.23407411575317,476.314849853516
-1670500,1770000,-4.25954151153564,488.974029541016
-1670000,1770000,-5.13573741912842,477.245269775391
-1669500,1770000,-5.61002159118652,486.785797119141
-1669000,1770000,-5.8997540473938,499.661315917969
-1668500,1770000,-6.12846279144287,508.709320068359
-1668000,1770000,-6.31724309921265,509.408386230469
-1667500,1770000,-6.53524589538574,506.749725341797
-1667000,1770000,-6.79336023330688,503.312286376953
-1666500,1770000,-6.87368106842041,499.788269042969
-1666000,1770000,-6.45711803436279,501.005706787109
-1665500,1770000,-5.73027276992798,502.542572021484
-1665000,1770000,-5.36163377761841,502.659820556641
-1664500,1770000,-5.3194785118103,501.970977783203
-1664000,1770000,-5.07127714157104,503.354827880859
-1663500,1770000,-4.7485876083374,505.381958007813
-1663000,1770000,-4.43374586105347,507.113861083984
-1662500,1770000,-4.60423564910889,507.919647216797
-1662000,1770000,-5.53630352020264,507.652038574219
-1661500,1770000,-6.64619922637939,507.379425048828
-1661000,1770000,-7.5361213684082,507.064605712891
-1660500,1770000,-7.98429441452026,506.582244873047
-1660000,1770000,-7.84547233581543,506.218811035156
-1659500,1770000,-7.68971872329712,506.016174316406
-1659000,1770000,-7.89614629745483,506.155548095703
-1658500,1770000,-8.61378765106201,506.460693359375
-1658000,1770000,-9.56511211395264,506.689819335938
-1687500,1770500,7.12143564224243,507.818908691406
-1687000,1770500,7.22210454940796,508.538543701172
-1686500,1770500,7.08356475830078,509.052307128906
-1686000,1770500,6.69971942901611,508.290802001953
-1685500,1770500,6.52083492279053,508.229309082031
-1685000,1770500,6.37603616714478,508.152984619141
-1684500,1770500,6.04448223114014,507.422393798828
-1684000,1770500,5.66300201416016,505.22509765625
-1683500,1770500,5.20885705947876,504.636840820313
-1683000,1770500,4.29322338104248,509.253326416016
-1682500,1770500,3.17202949523926,526.976135253906
-1682000,1770500,3.23927235603333,512.712219238281
-1681500,1770500,3.81440329551697,504.718841552734
-1681000,1770500,4.29398965835571,500.278717041016
-1680500,1770500,4.25981855392456,495.596740722656
-1680000,1770500,4.64279699325562,499.305572509766
-1679500,1770500,5.44878721237183,505.029968261719
-1679000,1770500,6.38361883163452,506.571563720703
-1678500,1770500,7.36191415786743,508.194305419922
-1678000,1770500,8.41026306152344,507.256072998047
-1677500,1770500,8.89291667938232,506.000213623047
-1677000,1770500,8.68333053588867,506.124816894531
-1676500,1770500,8.01168251037598,504.094390869141
-1676000,1770500,7.62360763549805,503.986907958984
-1675500,1770500,6.93553781509399,505.314514160156
-1675000,1770500,6.53132295608521,507.483245849609
-1674500,1770500,6.20058298110962,509.785552978516
-1674000,1770500,3.1785831451416,508.580200195313
-1673500,1770500,0.500746190547943,508.172790527344
-1673000,1770500,-0.877756118774414,508.955261230469
-1672500,1770500,-1.3721034526825,509.824615478516
-1672000,1770500,-1.92506110668182,491.027252197266
-1671500,1770500,-2.34329390525818,485.638671875
-1671000,1770500,-3.06046509742737,492.586364746094
-1670500,1770500,-4.19985389709473,498.993438720703
-1670000,1770500,-5.27380228042603,486.124328613281
-1669500,1770500,-5.89314937591553,483.521759033203
-1669000,1770500,-6.10739803314209,503.625366210938
-1668500,1770500,-6.36061859130859,508.976776123047
-1668000,1770500,-6.17318391799927,507.231140136719
-1667500,1770500,-6.43929243087769,506.28662109375
-1667000,1770500,-6.68637800216675,506.087188720703
-1666500,1770500,-6.51273632049561,501.622741699219
-1666000,1770500,-6.07434320449829,503.95947265625
-1665500,1770500,-5.46189069747925,506.110229492188
-1665000,1770500,-5.29098176956177,505.140960693359
-1664500,1770500,-5.44612550735474,504.017822265625
-1664000,1770500,-5.39871025085449,504.726745605469
-1663500,1770500,-5.11294555664063,506.563415527344
-1663000,1770500,-4.9167275428772,507.225646972656
-1662500,1770500,-4.74081134796143,507.955688476563
-1662000,1770500,-5.93099451065063,507.0771484375
-1661500,1770500,-6.64793968200684,507.140869140625
-1661000,1770500,-7.02937412261963,507.028747558594
-1660500,1770500,-7.05847072601318,506.018310546875
-1660000,1770500,-6.78524017333984,505.836822509766
-1659500,1770500,-6.54254341125488,505.812744140625
-1659000,1770500,-6.79701709747314,505.914825439453
-1658500,1770500,-7.69544887542725,506.358093261719
-1658000,1770500,-9.3169002532959,506.738189697266
-1657500,1770500,-10.3725557327271,506.808074951172
-1688000,1771000,6.94818449020386,503.044860839844
-1687500,1771000,7.1311182975769,504.280700683594
-1687000,1771000,7.18655395507813,504.228790283203
-1686500,1771000,7.07905006408691,504.342712402344
-1686000,1771000,6.7314829826355,503.585845947266
-1685500,1771000,6.6185564994812,503.668426513672
-1685000,1771000,6.57186031341553,505.051483154297
-1684500,1771000,5.94566965103149,506.576629638672
-1684000,1771000,5.90884923934937,508.482696533203
-1683500,1771000,5.4543719291687,513.7998046875
-1683000,1771000,4.54724931716919,519.304626464844
-1682500,1771000,3.50047874450684,536.448059082031
-1682000,1771000,3.08613872528076,540.001647949219
-1681500,1771000,3.5210976600647,519.987854003906
-1681000,1771000,3.82153391838074,504.648101806641
-1680500,1771000,3.81029677391052,494.808502197266
-1680000,1771000,4.79809808731079,500.588073730469
-1679500,1771000,5.93516635894775,503.205047607422
-1679000,1771000,7.18315839767456,505.938751220703
-1678500,1771000,8.18470668792725,508.850463867188
-1678000,1771000,9.3439416885376,507.707122802734
-1677500,1771000,9.86497783660889,505.796813964844
-1677000,1771000,9.71817970275879,504.845123291016
-1676500,1771000,8.88065528869629,503.84326171875
-1676000,1771000,7.82304048538208,504.037689208984
-1675500,1771000,6.74190282821655,505.908966064453
-1675000,1771000,5.87205457687378,507.939056396484
-1674500,1771000,5.37180233001709,510.130187988281
-1674000,1771000,1.9884375333786,508.732238769531
-1673500,1771000,-0.246093571186066,508.481140136719
-1673000,1771000,-1.40949809551239,510.175018310547
-1672500,1771000,-1.63286817073822,509.367919921875
-1672000,1771000,-1.85119330883026,492.406097412109
-1671500,1771000,-2.29984259605408,480.833801269531
-1671000,1771000,-3.05348801612854,495.248199462891
-1670500,1771000,-4.45090627670288,504.253509521484
-1670000,1771000,-5.72096824645996,488.358337402344
-1669500,1771000,-6.34839487075806,482.611541748047
-1669000,1771000,-6.4050145149231,500.580108642578
-1668500,1771000,-6.55863809585571,507.580352783203
-1668000,1771000,-6.45604610443115,507.739044189453
-1667500,1771000,-6.60510396957397,506.833221435547
-1667000,1771000,-6.66995525360107,504.618774414063
-1666500,1771000,-6.4332332611084,502.164794921875
-1666000,1771000,-6.0322060585022,504.167846679688
-1665500,1771000,-5.59614038467407,506.663543701172
-1665000,1771000,-5.38186836242676,506.061676025391
-1664500,1771000,-5.75976324081421,503.910797119141
-1664000,1771000,-5.65142297744751,506.228424072266
-1663500,1771000,-5.32103443145752,507.448944091797
-1663000,1771000,-5.09654474258423,507.563262939453
-1662500,1771000,-4.88276386260986,508.068481445313
-1662000,1771000,-5.45989179611206,507.699951171875
-1661500,1771000,-6.19075012207031,507.389465332031
-1661000,1771000,-6.42451667785645,507.061584472656
-1660500,1771000,-6.18301582336426,506.468658447266
-1660000,1771000,-6.06786346435547,505.639984130859
-1659500,1771000,-6.01203298568726,505.467834472656
-1659000,1771000,-6.28247022628784,505.561798095703
-1658500,1771000,-7.50777864456177,506.076477050781
-1658000,1771000,-9.60617542266846,506.465942382813
-1657500,1771000,-10.4499387741089,506.803894042969
-1657000,1771000,-10.3584671020508,506.818145751953
-1656500,1771000,-9.744460105896,506.598449707031
-1688000,1771500,6.73984670639038,494.952575683594
-1687000,1771500,6.8756160736084,495.434387207031
-1686500,1771500,6.72152900695801,495.165130615234
-1686000,1771500,6.36544799804688,495.066864013672
-1685500,1771500,5.94550514221191,495.976837158203
-1685000,1771500,5.46961784362793,498.878234863281
-1684500,1771500,4.97233295440674,505.258575439453
-1684000,1771500,4.89457559585571,515.430419921875
-1683500,1771500,4.8673267364502,532.309692382813
-1683000,1771500,4.27485704421997,553.319213867188
-1682500,1771500,3.38315606117249,572.568908691406
-1682000,1771500,2.95659399032593,566.279357910156
-1681500,1771500,2.91984796524048,539.007446289063
-1681000,1771500,2.88913321495056,512.260192871094
-1680500,1771500,3.12334442138672,494.945922851563
-1680000,1771500,4.24277877807617,492.830474853516
-1679500,1771500,5.87784004211426,498.160034179688
-1679000,1771500,7.56988859176636,504.620452880859
-1678500,1771500,9.01255512237549,509.617309570313
-1678000,1771500,10.0090837478638,510.020660400391
-1677500,1771500,10.359335899353,506.929840087891
-1677000,1771500,10.0112266540527,504.333648681641
-1676500,1771500,9.20108032226563,502.886291503906
-1676000,1771500,8.26471042633057,503.877868652344
-1675500,1771500,7.35906982421875,506.353332519531
-1675000,1771500,6.60004043579102,509.259765625
-1674500,1771500,5.57537412643433,511.982269287109
-1674000,1771500,3.17986941337585,513.359313964844
-1673500,1771500,0.540863275527954,515.552062988281
-1673000,1771500,-1.11910343170166,517.447265625
-1672500,1771500,-1.6146491765976,511.900360107422
-1672000,1771500,-1.35479629039764,487.632293701172
-1671500,1771500,-2.03362131118774,470.198455810547
-1671000,1771500,-3.36256575584412,481.907135009766
-1670500,1771500,-5.01354122161865,492.514495849609
-1670000,1771500,-6.14332580566406,479.230194091797
-1669500,1771500,-6.60299110412598,482.826812744141
-1669000,1771500,-6.73911142349243,498.233062744141
-1668500,1771500,-6.85130405426025,508.197845458984
-1668000,1771500,-6.88604354858398,509.112640380859
-1667500,1771500,-6.84472513198853,505.704864501953
-1667000,1771500,-6.88333559036255,501.893127441406
-1666500,1771500,-6.75132751464844,499.350067138672
-1666000,1771500,-6.41915512084961,501.623413085938
-1665500,1771500,-6.10265064239502,504.088928222656
-1665000,1771500,-5.99239110946655,503.828460693359
-1664500,1771500,-6.02721548080444,503.232543945313
-1664000,1771500,-5.82987403869629,504.766937255859
-1663500,1771500,-5.47814083099365,506.68505859375
-1663000,1771500,-5.01595163345337,507.675170898438
-1662500,1771500,-4.73756980895996,508.164154052734
-1662000,1771500,-5.27698373794556,508.107666015625
-1661500,1771500,-5.99596548080444,507.622192382813
-1661000,1771500,-6.25888633728027,506.944091796875
-1660500,1771500,-5.84093618392944,505.799194335938
-1660000,1771500,-5.98326683044434,505.211791992188
-1659500,1771500,-6.25481700897217,505.124664306641
-1659000,1771500,-6.66047811508179,505.332550048828
-1658500,1771500,-7.5316219329834,505.82763671875
-1658000,1771500,-9.19976902008057,506.450531005859
-1657500,1771500,-9.58792018890381,506.793212890625
-1657000,1771500,-9.08267498016357,506.743591308594
-1686500,1772000,6.12792301177979,483.770965576172
-1686000,1772000,5.68444156646729,484.426422119141
-1685500,1772000,5.03258800506592,486.891632080078
-1685000,1772000,4.28084897994995,492.161071777344
-1684500,1772000,3.72549700737,503.033294677734
-1684000,1772000,3.82600784301758,523.16845703125
-1683500,1772000,4.15860319137573,550.094665527344
-1683000,1772000,4.16615152359009,576.171325683594
-1682500,1772000,3.80483746528625,591.648071289063
-1682000,1772000,3.19478559494019,582.756225585938
-1681500,1772000,2.54471015930176,554.9892578125
-1681000,1772000,2.03964400291443,520.380920410156
-1680500,1772000,2.18365240097046,494.913238525391
-1680000,1772000,3.55407619476318,486.887603759766
-1679500,1772000,5.84814310073853,492.861846923828
-1679000,1772000,8.14736843109131,502.368621826172
-1678500,1772000,9.8831672668457,509.724090576172
-1678000,1772000,10.6769323348999,511.093841552734
-1677500,1772000,10.4802913665771,508.474639892578
-1677000,1772000,9.92649364471436,505.158660888672
-1676500,1772000,9.17820930480957,503.166320800781
-1676000,1772000,8.44016551971436,503.955383300781
-1675500,1772000,7.81182527542114,506.828735351563
-1675000,1772000,7.16798496246338,510.084503173828
-1674500,1772000,6.0795841217041,512.471374511719
-1674000,1772000,4.15728187561035,515.357788085938
-1673500,1772000,1.40573227405548,518.446166992188
-1673000,1772000,-0.745824635028839,520.47412109375
-1672500,1772000,-1.51890778541565,510.398712158203
-1672000,1772000,-1.09562754631042,485.110504150391
-1671500,1772000,-1.64917099475861,467.951721191406
-1671000,1772000,-3.46441864967346,468.608642578125
-1670500,1772000,-5.32792043685913,484.340606689453
-1670000,1772000,-6.40002393722534,492.845672607422
-1669500,1772000,-6.80808448791504,494.384002685547
-1669000,1772000,-6.93818807601929,502.788726806641
-1668500,1772000,-6.93213605880737,509.996398925781
-1668000,1772000,-7.15192079544067,508.942993164063
-1667500,1772000,-7.24219131469727,504.909606933594
-1667000,1772000,-7.31667423248291,500.922302246094
-1666500,1772000,-7.29387521743774,499.185791015625
-1666000,1772000,-7.07299518585205,500.233001708984
-1665500,1772000,-6.71734857559204,501.941162109375
-1665000,1772000,-6.44450998306274,502.703735351563
-1664500,1772000,-6.19455528259277,502.990661621094
-1664000,1772000,-5.96426916122437,503.985015869141
-1663500,1772000,-5.69701671600342,506.036285400391
-1663000,1772000,-5.4699821472168,507.395263671875
-1662500,1772000,-5.45636701583862,508.040466308594
-1662000,1772000,-5.99721622467041,508.112091064453
-1661500,1772000,-6.57892942428589,507.752868652344
-1661000,1772000,-6.90571880340576,507.039031982422
-1660500,1772000,-6.85742902755737,505.952850341797
-1660000,1772000,-6.82842779159546,505.065856933594
-1659500,1772000,-6.9619345664978,504.819274902344
-1659000,1772000,-6.92563056945801,505.049468994141
-1658500,1772000,-6.71407842636108,505.544677734375
-1658000,1772000,-6.75315093994141,506.072784423828
-1657500,1772000,-7.11594343185425,506.483551025391
-1657000,1772000,-7.22659683227539,506.463958740234
-1656500,1772000,-7.27034330368042,506.28857421875
-1685500,1772500,4.22548055648804,477.676177978516
-1685000,1772500,3.4054844379425,486.265869140625
-1684500,1772500,2.96943831443787,503.038543701172
-1684000,1772500,3.14573812484741,529.717834472656
-1683500,1772500,3.69400858879089,563.616455078125
-1683000,1772500,4.11856651306152,594.052856445313
-1682500,1772500,4.14618539810181,610.116821289063
-1682000,1772500,3.21815514564514,599.484558105469
-1681500,1772500,2.03913903236389,566.739562988281
-1681000,1772500,1.26583850383759,526.504333496094
-1680500,1772500,1.52055656909943,495.78076171875
-1680000,1772500,3.0886857509613,484.799041748047
-1679500,1772500,5.62182950973511,489.165649414063
-1679000,1772500,8.36551475524902,499.518035888672
-1678500,1772500,10.3097486495972,509.020080566406
-1678000,1772500,10.8711891174316,512.027770996094
-1677500,1772500,10.3088359832764,509.755676269531
-1677000,1772500,9.45426940917969,505.752655029297
-1676500,1772500,8.6728982925415,503.026672363281
-1676000,1772500,8.21148300170898,504.192626953125
-1675500,1772500,7.93668937683105,507.562286376953
-1675000,1772500,7.66732358932495,511.098114013672
-1674500,1772500,6.77702283859253,513.359619140625
-1674000,1772500,5.00234985351563,513.830017089844
-1673500,1772500,2.52848839759827,513.947448730469
-1673000,1772500,-0.0305220056325197,514.61181640625
-1672500,1772500,-1.41057479381561,505.705474853516
-1672000,1772500,-0.0937831103801727,473.829193115234
-1671500,1772500,-1.53652131557465,462.469055175781
-1671000,1772500,-3.63397693634033,468.08056640625
-1670500,1772500,-5.47992849349976,502.54833984375
-1670000,1772500,-6.43797826766968,509.39111328125
-1669500,1772500,-6.8822774887085,510.542999267578
-1669000,1772500,-7.11479234695435,510.952239990234
-1668500,1772500,-7.27852582931519,511.207244873047
-1668000,1772500,-7.50215721130371,508.302185058594
-1667500,1772500,-7.74559736251831,504.216430664063
-1667000,1772500,-7.94110202789307,500.530944824219
-1666500,1772500,-8.07607460021973,498.981353759766
-1666000,1772500,-7.82629728317261,499.639282226563
-1665500,1772500,-7.27029132843018,501.232849121094
-1665000,1772500,-6.80016279220581,502.441009521484
-1664500,1772500,-6.33425903320313,502.940887451172
-1664000,1772500,-6.03498935699463,504.049774169922
-1663500,1772500,-5.93825960159302,505.686859130859
-1663000,1772500,-6.0309853553772,507.109161376953
-1662500,1772500,-6.40155553817749,507.830017089844
-1662000,1772500,-6.95634269714355,508.207458496094
-1661500,1772500,-7.64837551116943,508.226318359375
-1661000,1772500,-8.316162109375,507.6748046875
-1660500,1772500,-8.67983150482178,506.302001953125
-1660000,1772500,-8.46743202209473,504.906005859375
-1659500,1772500,-7.92640066146851,504.463043212891
-1659000,1772500,-7.07440090179443,504.736633300781
-1658500,1772500,-6.0087628364563,505.299194335938
-1658000,1772500,-5.16920280456543,505.710845947266
-1657500,1772500,-5.05200338363647,506.002288818359
-1657000,1772500,-5.54173946380615,506.134613037109
-1685500,1773000,3.6553328037262,468.680206298828
-1685000,1773000,2.96573710441589,481.443450927734
-1684500,1773000,2.5779983997345,503.151641845703
-1684000,1773000,2.85792207717896,535.700866699219
-1683500,1773000,3.49838924407959,576.05810546875
-1683000,1773000,3.91163754463196,610.321044921875
-1682500,1773000,3.85496020317078,626.554077148438
-1682000,1773000,2.88962554931641,612.464111328125
-1681500,1773000,1.62590229511261,576.977966308594
-1681000,1773000,0.703569352626801,533.491882324219
-1680500,1773000,0.746535956859589,497.91162109375
-1680000,1773000,2.36426448822021,482.285217285156
-1679500,1773000,5.17549705505371,485.803344726563
-1679000,1773000,8.21154880523682,498.044830322266
-1678500,1773000,10.3445930480957,509.936187744141
-1678000,1773000,10.486701965332,512.979248046875
-1677500,1773000,9.70656299591064,510.5849609375
-1677000,1773000,8.64792156219482,506.292114257813
-1676500,1773000,7.83165884017944,503.527862548828
-1676000,1773000,7.62829828262329,504.814575195313
-1675500,1773000,7.84912395477295,508.70947265625
-1675000,1773000,8.12812900543213,512.327392578125
-1674500,1773000,7.80804300308228,512.795288085938
-1674000,1773000,6.27820205688477,508.609191894531
-1673500,1773000,4.03365087509155,501.915985107422
-1673000,1773000,1.3445907831192,499.764617919922
-1672500,1773000,-1.03460311889648,498.393463134766
-1672000,1773000,-1.11493396759033,475.837219238281
-1671500,1773000,-2.59828114509583,465.573577880859
-1671000,1773000,-4.20846509933472,473.372650146484
-1670500,1773000,-5.51232624053955,500.444702148438
-1670000,1773000,-6.38383960723877,519.042236328125
-1669500,1773000,-6.92529916763306,521.369384765625
-1669000,1773000,-7.30333280563354,517.172424316406
-1668500,1773000,-7.61787414550781,512.379333496094
-1668000,1773000,-7.92657852172852,507.687347412109
-1667500,1773000,-8.29210567474365,503.287536621094
-1667000,1773000,-8.61841678619385,500.048492431641
-1666500,1773000,-8.79775047302246,499.115051269531
-1666000,1773000,-8.48989200592041,499.8447265625
-1665500,1773000,-7.78380870819092,501.215637207031
-1665000,1773000,-7.09788703918457,502.706176757813
-1664500,1773000,-6.45179653167725,503.629791259766
-1664000,1773000,-6.04855155944824,504.353149414063
-1663500,1773000,-6.07050561904907,505.808868408203
-1663000,1773000,-6.29521322250366,507.319091796875
-1662500,1773000,-6.81672048568726,508.318298339844
-1662000,1773000,-7.59194946289063,508.636749267578
-1661500,1773000,-8.62827110290527,508.738647460938
-1661000,1773000,-9.70201110839844,508.303100585938
-1660500,1773000,-10.3431015014648,506.278656005859
-1660000,1773000,-10.1843662261963,504.151458740234
-1659500,1773000,-8.98207950592041,504.240417480469
-1659000,1773000,-7.41922664642334,504.690216064453
-1658500,1773000,-5.72047805786133,505.266967773438
-1658000,1773000,-4.3307957649231,505.731414794922
-1657500,1773000,-3.86037564277649,505.872802734375
-1657000,1773000,-4.57069730758667,505.897796630859
-1656500,1773000,-5.19629526138306,505.781707763672
-1685500,1773500,3.30029201507568,459.524932861328
-1685000,1773500,2.85366868972778,475.445892333984
-1684500,1773500,2.64396047592163,501.626220703125
-1684000,1773500,2.99343609809875,540.964599609375
-1683500,1773500,3.50505971908569,585.73876953125
-1683000,1773500,3.77453231811523,624.078674316406
-1682500,1773500,3.44128632545471,641.848266601563
-1682000,1773500,2.6697826385498,627.865417480469
-1681500,1773500,1.45657432079315,587.697631835938
-1681000,1773500,0.223963692784309,537.851318359375
-1680500,1773500,-0.0888467058539391,496.523345947266
-1680000,1773500,1.67393350601196,480.120483398438
-1679500,1773500,4.67670202255249,484.040344238281
-1679000,1773500,7.48834037780762,496.795074462891
-1678500,1773500,9.31174850463867,508.922332763672
