X,Y,Topo
-1721000,1746500,-332.684478759766
-1720500,1746500,-324.753143310547
-1720000,1746500,-340.700714111328
-1719500,1746500,-318.920440673828
-1719000,1746500,-297.149230957031
-1718500,1746500,-293.904724121094
-1718000,1746500,-282.309478759766
-1717500,1746500,-283.365386962891
-1717000,1746500,-289.103668212891
-1716500,1746500,-285.377990722656
-1716000,1746500,-256.595031738281
-1715500,1746500,-220.026397705078
-1715000,1746500,-197.875747680664
-1714500,1746500,-192.189666748047
-1714000,1746500,-185.165130615234
-1713500,1746500,-190.209289550781
-1713000,1746500,-197.687133789063
-1712500,1746500,-208.766250610352
-1712000,1746500,-214.962661743164
-1711500,1746500,-208.303253173828
-1711000,1746500,-201.024337768555
-1710500,1746500,-197.909652709961
-1710000,1746500,-194.191482543945
-1709500,1746500,-187.595199584961
-1709000,1746500,-203.522430419922
-1708500,1746500,-215.485046386719
-1708000,1746500,-201.475067138672
-1707500,1746500,-186.423797607422
-1707000,1746500,-183.165740966797
-1706500,1746500,-185.937423706055
-1706000,1746500,-186.304321289063
-1705500,1746500,-181.8447265625
-1705000,1746500,-173.523712158203
-1704500,1746500,-162.387222290039
-1704000,1746500,-149.214828491211
-1703500,1746500,-135.958312988281
-1703000,1746500,-128.388519287109
-1702500,1746500,-129.852600097656
-1702000,1746500,-142.357772827148
-1701500,1746500,-166.01399230957
-1701000,1746500,-193.152587890625
-1700500,1746500,-220.983459472656
-1700000,1746500,-246.136108398438
-1699500,1746500,-263.793701171875
-1699000,1746500,-272.619293212891
-1698500,1746500,-280.696472167969
-1698000,1746500,-298.252105712891
-1697500,1746500,-276.575897216797
-1697000,1746500,-238.319412231445
-1696500,1746500,-257.410614013672
-1696000,1746500,-290.347808837891
-1695500,1746500,-288.362182617188
-1695000,1746500,-268.507263183594
-1694500,1746500,-256.454895019531
-1694000,1746500,-240.625671386719
-1693500,1746500,-222.556137084961
-1693000,1746500,-206.581741333008
-1692500,1746500,-191.540756225586
-1692000,1746500,-200.592895507813
-1691500,1746500,-175.009902954102
-1691000,1746500,-160.482421875
-1690500,1746500,-151.938064575195
-1690000,1746500,-145.958602905273
-1689500,1746500,-141.622985839844
-1689000,1746500,-138.73388671875
-1688500,1746500,-138.820755004883
-1688000,1746500,-141.804672241211
-1687500,1746500,-146.0009765625
-1687000,1746500,-151.110214233398
-1686500,1746500,-157.374038696289
-1686000,1746500,-165.225143432617
-1685500,1746500,-174.370529174805
-1685000,1746500,-183.493072509766
-1684500,1746500,-192.141616821289
-1684000,1746500,-199.886032104492
-1683500,1746500,-207.678100585938
-1683000,1746500,-214.949645996094
-1682500,1746500,-220.931060791016
-1682000,1746500,-223.510513305664
-1681500,1746500,-220.896286010742
-1681000,1746500,-214.09162902832
-1680500,1746500,-203.473052978516
-1680000,1746500,-191.421798706055
-1679500,1746500,-178.767028808594
-1679000,1746500,-164.699630737305
-1678500,1746500,-149.388565063477
-1678000,1746500,-134.025665283203
-1677500,1746500,-121.833648681641
-1677000,1746500,-114.317543029785
-1676500,1746500,-113.121490478516
-1676000,1746500,-118.607116699219
-1675500,1746500,-129.427749633789
-1675000,1746500,-144.381332397461
-1674500,1746500,-162.393646240234
-1674000,1746500,-183.27766418457
-1673500,1746500,-203.24072265625
-1673000,1746500,-218.567642211914
-1672500,1746500,-227.690277099609
-1672000,1746500,-233.144454956055
-1671500,1746500,-239.314926147461
-1671000,1746500,-250.768646240234
-1670500,1746500,-262.978302001953
-1670000,1746500,-280.988494873047
-1669500,1746500,-306.818115234375
-1669000,1746500,-335.910980224609
-1668500,1746500,-376.933410644531
-1668000,1746500,-408.577026367188
-1667500,1746500,-400.340179443359
-1667000,1746500,-398.460754394531
-1666500,1746500,-379.972503662109
-1666000,1746500,-343.535736083984
-1665500,1746500,-307.204254150391
-1665000,1746500,-275.286346435547
-1664500,1746500,-247.640350341797
-1664000,1746500,-228.381790161133
-1663500,1746500,-219.837860107422
-1663000,1746500,-224.510223388672
-1662500,1746500,-235.719970703125
-1662000,1746500,-241.773178100586
-1661500,1746500,-243.841537475586
-1661000,1746500,-243.751251220703
-1660500,1746500,-239.149856567383
-1660000,1746500,-240.444854736328
-1659500,1746500,-253.073516845703
-1659000,1746500,-277.299743652344
-1658500,1746500,-300.067169189453
-1658000,1746500,-320.177825927734
-1657500,1746500,-346.959228515625
-1657000,1746500,-355.346984863281
-1656500,1746500,-340.677490234375
-1656000,1746500,-330.727752685547
-1655500,1746500,-329.884338378906
-1655000,1746500,-333.301788330078
-1654500,1746500,-317.495025634766
-1654000,1746500,-303.614166259766
-1653500,1746500,-314.190582275391
-1653000,1746500,-330.787658691406
-1652500,1746500,-351.213317871094
-1652000,1746500,-381.885498046875
-1651500,1746500,-411.948638916016
-1651000,1746500,-440.137084960938
-1650500,1746500,-463.834655761719
-1650000,1746500,-479.349395751953
-1649500,1746500,-485.850372314453
-1649000,1746500,-491.267913818359
-1648500,1746500,-500.156829833984
-1648000,1746500,-512.788391113281
-1647500,1746500,-529.981994628906
-1647000,1746500,-563.524291992188
-1646500,1746500,-603.737976074219
-1646000,1746500,-595.265197753906
-1645500,1746500,-528.57421875
-1645000,1746500,-468.634429931641
-1644500,1746500,-463.836059570313
-1644000,1746500,-469.991882324219
-1643500,1746500,-487.900817871094
-1643000,1746500,-491.470306396484
-1642500,1746500,-483.312194824219
-1642000,1746500,-467.405395507813
-1641500,1746500,-447.728637695313
-1641000,1746500,-426.886291503906
-1640500,1746500,-408.400268554688
-1640000,1746500,-393.386505126953
-1639500,1746500,-385.935974121094
-1639000,1746500,-385.195434570313
-1638500,1746500,-387.997528076172
-1638000,1746500,-384.034118652344
-1637500,1746500,-376.134552001953
-1637000,1746500,-366.346252441406
-1636500,1746500,-358.677734375
-1636000,1746500,-353.943572998047
-1635500,1746500,-352.536346435547
-1635000,1746500,-353.095550537109
-1634500,1746500,-353.792144775391
-1634000,1746500,-352.837127685547
-1633500,1746500,-351.027374267578
-1633000,1746500,-356.398590087891
-1632500,1746500,-369.459259033203
-1632000,1746500,-390.576629638672
-1631500,1746500,-414.061309814453
-1631000,1746500,-436.417846679688
-1630500,1746500,-455.653076171875
-1630000,1746500,-473.475189208984
-1629500,1746500,-487.398803710938
-1629000,1746500,-502.002349853516
-1628500,1746500,-509.808074951172
-1628000,1746500,-508.340484619141
-1627500,1746500,-498.997283935547
-1627000,1746500,-482.621276855469
-1626500,1746500,-462.30224609375
-1626000,1746500,-445.110992431641
-1625500,1746500,-432.978424072266
-1625000,1746500,-428.392211914063
-1624500,1746500,-429.768676757813
-1624000,1746500,-434.174774169922
-1623500,1746500,-438.765869140625
-1623000,1746500,-442.131469726563
-1622500,1746500,-443.097961425781
-1622000,1746500,-440.681243896484
-1621500,1746500,-436.348236083984
-1621000,1746500,-431.300994873047
-1620500,1746500,-427.860229492188
-1620000,1746500,-427.270568847656
-1619500,1746500,-430.233581542969
-1619000,1746500,-435.370147705078
-1618500,1746500,-441.390808105469
-1618000,1746500,-447.69384765625
-1617500,1746500,-452.894775390625
-1617000,1746500,-456.715393066406
-1616500,1746500,-457.130767822266
-1616000,1746500,-454.918975830078
-1615500,1746500,-449.149536132813
-1615000,1746500,-440.374328613281
-1614500,1746500,-428.812042236328
-1614000,1746500,-413.177825927734
-1613500,1746500,-394.897094726563
-1613000,1746500,-377.460083007813
-1612500,1746500,-360.678894042969
-1612000,1746500,-346.952972412109
-1611500,1746500,-332.326446533203
-1611000,1746500,-318.241149902344
-1610500,1746500,-305.075958251953
-1610000,1746500,-294.111938476563
-1609500,1746500,-288.607635498047
-1609000,1746500,-288.972137451172
-1608500,1746500,-293.749877929688
-1608000,1746500,-299.017333984375
-1607500,1746500,-301.289184570313
-1607000,1746500,-302.671295166016
-1606500,1746500,-302.290130615234
-1606000,1746500,-302.260192871094
-1605500,1746500,-302.738708496094
-1605000,1746500,-303.91796875
-1604500,1746500,-305.284759521484
-1604000,1746500,-306.907287597656
-1603500,1746500,-308.954284667969
-1603000,1746500,-311.648864746094
-1602500,1746500,-314.626800537109
-1602000,1746500,-316.264373779297
-1601500,1746500,-315.861755371094
-1601000,1746500,-313.495483398438
-1600500,1746500,-308.357574462891
-1600000,1746500,-303.116424560547
-1599500,1746500,-297.011138916016
-1599000,1746500,-291.121887207031
-1598500,1746500,-286.755615234375
-1598000,1746500,-282.923004150391
-1597500,1746500,-279.9931640625
-1597000,1746500,-276.659271240234
-1596500,1746500,-273.306213378906
-1596000,1746500,-269.834136962891
-1595500,1746500,-265.846130371094
-1595000,1746500,-261.497406005859
-1594500,1746500,-256.798889160156
-1594000,1746500,-251.735214233398
-1593500,1746500,-246.501281738281
-1593000,1746500,-240.895202636719
-1592500,1746500,-234.853408813477
-1592000,1746500,-228.507369995117
-1591500,1746500,-221.659484863281
-1591000,1746500,-214.778030395508
-1590500,1746500,-207.632797241211
-1590000,1746500,-200.208343505859
-1589500,1746500,-192.254699707031
-1589000,1746500,-183.845901489258
-1588500,1746500,-175.187744140625
-1588000,1746500,-166.439010620117
-1587500,1746500,-158.776077270508
-1587000,1746500,-152.91716003418
-1586500,1746500,-149.721069335938
-1586000,1746500,-148.025100708008
-1585500,1746500,-148.159561157227
-1585000,1746500,-148.798934936523
-1584500,1746500,-147.479827880859
-1584000,1746500,-146.160629272461
-1583500,1746500,-144.385848999023
-1583000,1746500,-141.465881347656
-1582500,1746500,-137.911972045898
-1772000,1747000,-654.343627929688
-1771500,1747000,-654.287963867188
-1771000,1747000,-653.770263671875
-1770500,1747000,-651.545104980469
-1770000,1747000,-646.350463867188
-1769500,1747000,-635.954833984375
-1769000,1747000,-625.245971679688
-1768500,1747000,-618.752258300781
-1768000,1747000,-617.483764648438
-1767500,1747000,-617.298767089844
-1767000,1747000,-616.179138183594
-1766500,1747000,-611.334228515625
-1766000,1747000,-604.875610351563
-1765500,1747000,-591.863403320313
-1765000,1747000,-574.22705078125
-1764500,1747000,-560.31298828125
-1764000,1747000,-548.120727539063
-1763500,1747000,-535.501037597656
-1763000,1747000,-523.473205566406
-1762500,1747000,-513.303161621094
-1762000,1747000,-505.226196289063
-1761500,1747000,-497.426696777344
-1761000,1747000,-489.161468505859
-1760500,1747000,-480.351013183594
-1760000,1747000,-470.859497070313
-1759500,1747000,-462.285400390625
-1759000,1747000,-455.694366455078
-1758500,1747000,-440.668518066406
-1758000,1747000,-416.194885253906
-1757500,1747000,-380.364166259766
-1757000,1747000,-354.556823730469
-1756500,1747000,-348.652404785156
-1756000,1747000,-345.612365722656
-1755500,1747000,-326.879089355469
-1755000,1747000,-314.320251464844
-1754500,1747000,-302.578552246094
-1754000,1747000,-287.620483398438
-1753500,1747000,-273.162933349609
-1753000,1747000,-264.561187744141
-1752500,1747000,-258.790679931641
-1752000,1747000,-252.760177612305
-1751500,1747000,-245.952377319336
-1751000,1747000,-238.958435058594
-1750500,1747000,-232.468246459961
-1750000,1747000,-226.544845581055
-1749500,1747000,-220.751251220703
-1749000,1747000,-215.407150268555
-1748500,1747000,-210.903900146484
-1748000,1747000,-207.651458740234
-1747500,1747000,-205.652587890625
-1747000,1747000,-204.097427368164
-1746500,1747000,-202.345718383789
-1746000,1747000,-200.638961791992
-1745500,1747000,-199.175338745117
-1745000,1747000,-197.57063293457
-1744500,1747000,-195.605651855469
-1744000,1747000,-193.923217773438
-1743500,1747000,-190.78352355957
-1743000,1747000,-189.028457641602
-1742500,1747000,-195.648803710938
-1742000,1747000,-206.510513305664
-1741500,1747000,-220.026092529297
-1741000,1747000,-237.524230957031
-1740500,1747000,-262.444641113281
-1740000,1747000,-287.965057373047
-1739500,1747000,-306.554748535156
-1739000,1747000,-353.708038330078
-1738500,1747000,-397.06298828125
-1738000,1747000,-393.087585449219
-1737500,1747000,-385.910247802734
-1737000,1747000,-392.15087890625
-1736500,1747000,-394.8271484375
-1736000,1747000,-368.761108398438
-1735500,1747000,-330.757781982422
-1735000,1747000,-304.639129638672
-1734500,1747000,-291.583343505859
-1734000,1747000,-285.451263427734
-1733500,1747000,-286.058715820313
-1733000,1747000,-292.261871337891
-1732500,1747000,-300.772521972656
-1732000,1747000,-305.7431640625
-1731500,1747000,-301.978576660156
-1731000,1747000,-289.725219726563
-1730500,1747000,-270.788696289063
-1730000,1747000,-251.895401000977
-1729500,1747000,-232.63330078125
-1729000,1747000,-216.322219848633
-1728500,1747000,-204.641265869141
-1728000,1747000,-197.245498657227
-1727500,1747000,-197.694519042969
-1727000,1747000,-206.643661499023
-1726500,1747000,-226.812744140625
-1726000,1747000,-255.223846435547
-1725500,1747000,-284.986480712891
-1725000,1747000,-311.311920166016
-1724500,1747000,-331.9541015625
-1724000,1747000,-344.21923828125
-1723500,1747000,-355.338439941406
-1723000,1747000,-363.387237548828
-1722500,1747000,-360.352783203125
-1722000,1747000,-343.05224609375
-1721500,1747000,-309.356658935547
-1721000,1747000,-283.243255615234
-1720500,1747000,-292.220306396484
-1720000,1747000,-312.473388671875
-1719500,1747000,-314.405242919922
-1719000,1747000,-297.933288574219
-1718500,1747000,-288.033172607422
-1718000,1747000,-283.896942138672
-1717500,1747000,-283.131439208984
-1717000,1747000,-287.150421142578
-1716500,1747000,-285.864105224609
-1716000,1747000,-254.081512451172
-1715500,1747000,-215.529098510742
-1715000,1747000,-195.563034057617
-1714500,1747000,-192.379699707031
-1714000,1747000,-197.85383605957
-1713500,1747000,-213.866668701172
-1713000,1747000,-226.577758789063
-1712500,1747000,-229.709823608398
-1712000,1747000,-215.602905273438
-1711500,1747000,-210.399398803711
-1711000,1747000,-199.317398071289
-1710500,1747000,-194.842315673828
-1710000,1747000,-192.917068481445
-1709500,1747000,-199.611923217773
-1709000,1747000,-218.763305664063
-1708500,1747000,-212.38298034668
-1708000,1747000,-189.400680541992
-1707500,1747000,-188.732772827148
-1707000,1747000,-179.737365722656
-1706500,1747000,-177.663467407227
-1706000,1747000,-182.810363769531
-1705500,1747000,-181.061401367188
-1705000,1747000,-173.710601806641
-1704500,1747000,-161.956390380859
-1704000,1747000,-148.534194946289
-1703500,1747000,-136.203994750977
-1703000,1747000,-130.529235839844
-1702500,1747000,-135.589080810547
-1702000,1747000,-151.755172729492
-1701500,1747000,-179.05046081543
-1701000,1747000,-207.651992797852
-1700500,1747000,-233.977416992188
-1700000,1747000,-256.708038330078
-1699500,1747000,-271.822937011719
-1699000,1747000,-276.66748046875
-1698500,1747000,-284.258514404297
-1698000,1747000,-289.997222900391
-1697500,1747000,-281.917907714844
-1697000,1747000,-259.211242675781
-1696500,1747000,-243.461166381836
-1696000,1747000,-255.753433227539
-1695500,1747000,-277.705871582031
-1695000,1747000,-264.590179443359
-1694500,1747000,-250.308837890625
-1694000,1747000,-234.918273925781
-1693500,1747000,-218.997970581055
-1693000,1747000,-204.640396118164
-1692500,1747000,-191.500381469727
-1692000,1747000,-186.559646606445
-1691500,1747000,-176.637130737305
-1691000,1747000,-170.330215454102
-1690500,1747000,-167.155136108398
-1690000,1747000,-163.271347045898
-1689500,1747000,-159.105804443359
-1689000,1747000,-154.908416748047
-1688500,1747000,-152.733688354492
-1688000,1747000,-153.585220336914
-1687500,1747000,-155.576324462891
-1687000,1747000,-158.776611328125
-1686500,1747000,-163.484588623047
-1686000,1747000,-169.596237182617
-1685500,1747000,-177.613327026367
-1685000,1747000,-187.008804321289
-1684500,1747000,-196.570953369141
-1684000,1747000,-204.7822265625
-1683500,1747000,-213.04621887207
-1683000,1747000,-221.549392700195
-1682500,1747000,-228.448577880859
-1682000,1747000,-232.731903076172
-1681500,1747000,-231.869567871094
-1681000,1747000,-225.767440795898
-1680500,1747000,-215.151931762695
-1680000,1747000,-202.01155090332
-1679500,1747000,-188.350692749023
-1679000,1747000,-173.031463623047
-1678500,1747000,-155.142562866211
-1678000,1747000,-137.494857788086
-1677500,1747000,-122.828590393066
-1677000,1747000,-113.240882873535
-1676500,1747000,-110.139129638672
-1676000,1747000,-115.214134216309
-1675500,1747000,-127.944641113281
-1675000,1747000,-144.07421875
-1674500,1747000,-164.954330444336
-1674000,1747000,-195.473770141602
-1673500,1747000,-221.332092285156
-1673000,1747000,-238.194259643555
-1672500,1747000,-247.594085693359
-1672000,1747000,-253.924621582031
-1671500,1747000,-261.983306884766
-1671000,1747000,-274.076232910156
-1670500,1747000,-290.040069580078
-1670000,1747000,-312.721343994141
-1669500,1747000,-344.132080078125
-1669000,1747000,-384.206787109375
-1668500,1747000,-456.379455566406
-1668000,1747000,-516.214660644531
-1667500,1747000,-472.500457763672
-1667000,1747000,-442.593872070313
-1666500,1747000,-401.524108886719
-1666000,1747000,-353.62744140625
-1665500,1747000,-308.259002685547
-1665000,1747000,-266.222442626953
-1664500,1747000,-233.534393310547
-1664000,1747000,-215.447189331055
-1663500,1747000,-217.059310913086
-1663000,1747000,-232.965393066406
-1662500,1747000,-253.026672363281
-1662000,1747000,-266.535980224609
-1661500,1747000,-273.437286376953
-1661000,1747000,-273.878356933594
-1660500,1747000,-268.005920410156
-1660000,1747000,-266.508575439453
-1659500,1747000,-275.96484375
-1659000,1747000,-294.933990478516
-1658500,1747000,-312.783233642578
-1658000,1747000,-330.082336425781
-1657500,1747000,-337.537719726563
-1657000,1747000,-345.393096923828
-1656500,1747000,-338.531951904297
-1656000,1747000,-331.277465820313
-1655500,1747000,-321.862121582031
-1655000,1747000,-311.239227294922
-1654500,1747000,-301.516265869141
-1654000,1747000,-296.396057128906
-1653500,1747000,-309.981567382813
-1653000,1747000,-333.901519775391
-1652500,1747000,-353.272918701172
-1652000,1747000,-379.827423095703
-1651500,1747000,-407.96533203125
-1651000,1747000,-435.006958007813
-1650500,1747000,-457.978393554688
-1650000,1747000,-472.083953857422
-1649500,1747000,-475.673156738281
-1649000,1747000,-477.868072509766
-1648500,1747000,-482.841949462891
-1648000,1747000,-492.150909423828
-1647500,1747000,-507.637115478516
-1647000,1747000,-537.610595703125
-1646500,1747000,-593.623718261719
-1646000,1747000,-599.8818359375
-1645500,1747000,-550.608093261719
-1645000,1747000,-495.719146728516
-1644500,1747000,-471.035034179688
-1644000,1747000,-476.083526611328
-1643500,1747000,-492.243377685547
-1643000,1747000,-496.131713867188
-1642500,1747000,-491.984924316406
-1642000,1747000,-477.948974609375
-1641500,1747000,-459.816436767578
-1641000,1747000,-438.965698242188
-1640500,1747000,-418.443511962891
-1640000,1747000,-398.272674560547
-1639500,1747000,-384.675567626953
-1639000,1747000,-378.312866210938
-1638500,1747000,-374.753631591797
-1638000,1747000,-369.06494140625
-1637500,1747000,-360.551971435547
-1637000,1747000,-349.555450439453
-1636500,1747000,-342.754638671875
-1636000,1747000,-339.61181640625
-1635500,1747000,-339.817047119141
-1635000,1747000,-341.939819335938
-1634500,1747000,-343.916595458984
-1634000,1747000,-346.558471679688
-1633500,1747000,-348.806793212891
-1633000,1747000,-357.531951904297
-1632500,1747000,-372.183746337891
-1632000,1747000,-393.685150146484
-1631500,1747000,-418.424041748047
-1631000,1747000,-443.077056884766
-1630500,1747000,-461.612976074219
-1630000,1747000,-475.857635498047
-1629500,1747000,-484.532653808594
-1629000,1747000,-490.612945556641
-1628500,1747000,-492.37744140625
-1628000,1747000,-487.488403320313
-1627500,1747000,-475.678955078125
-1627000,1747000,-457.497589111328
-1626500,1747000,-435.626403808594
-1626000,1747000,-415.748870849609
-1625500,1747000,-402.806915283203
-1625000,1747000,-398.380767822266
-1624500,1747000,-400.465087890625
-1624000,1747000,-403.837341308594
-1623500,1747000,-407.173492431641
-1623000,1747000,-408.851470947266
-1622500,1747000,-407.747924804688
-1622000,1747000,-403.673919677734
-1621500,1747000,-398.366455078125
-1621000,1747000,-393.823974609375
-1620500,1747000,-391.648498535156
-1620000,1747000,-393.938049316406
-1619500,1747000,-399.406951904297
-1619000,1747000,-407.095062255859
-1618500,1747000,-414.873321533203
-1618000,1747000,-421.490509033203
-1617500,1747000,-426.466339111328
-1617000,1747000,-428.733825683594
-1616500,1747000,-427.336517333984
-1616000,1747000,-422.892517089844
-1615500,1747000,-415.941680908203
-1615000,1747000,-406.50341796875
-1614500,1747000,-394.106231689453
-1614000,1747000,-379.994506835938
-1613500,1747000,-362.586517333984
-1613000,1747000,-345.225769042969
-1612500,1747000,-329.761657714844
-1612000,1747000,-315.857421875
-1611500,1747000,-303.396057128906
-1611000,1747000,-289.336853027344
-1610500,1747000,-276.236694335938
-1610000,1747000,-263.632171630859
-1609500,1747000,-256.769195556641
-1609000,1747000,-258.615356445313
-1608500,1747000,-265.048492431641
-1608000,1747000,-273.504577636719
-1607500,1747000,-279.072235107422
-1607000,1747000,-282.347808837891
-1606500,1747000,-283.676055908203
-1606000,1747000,-284.106628417969
-1605500,1747000,-284.754486083984
-1605000,1747000,-285.981231689453
-1604500,1747000,-287.332427978516
-1604000,1747000,-288.662414550781
-1603500,1747000,-289.432525634766
-1603000,1747000,-290.646759033203
-1602500,1747000,-292.118347167969
-1602000,1747000,-293.261901855469
-1601500,1747000,-293.132904052734
-1601000,1747000,-292.498352050781
-1600500,1747000,-289.873840332031
-1600000,1747000,-287.182189941406
-1599500,1747000,-283.571014404297
-1599000,1747000,-279.342346191406
-1598500,1747000,-277.056488037109
-1598000,1747000,-274.383941650391
-1597500,1747000,-272.1005859375
-1597000,1747000,-269.482238769531
-1596500,1747000,-266.683807373047
-1596000,1747000,-263.387390136719
-1595500,1747000,-259.531494140625
-1595000,1747000,-255.374298095703
-1594500,1747000,-250.543350219727
-1594000,1747000,-245.73583984375
-1593500,1747000,-240.770812988281
-1593000,1747000,-235.1240234375
-1592500,1747000,-229.124877929688
-1592000,1747000,-222.85578918457
-1591500,1747000,-216.189819335938
-1591000,1747000,-209.222320556641
-1590500,1747000,-201.835021972656
-1590000,1747000,-194.287887573242
-1589500,1747000,-186.253540039063
-1589000,1747000,-177.422470092773
-1588500,1747000,-167.900192260742
-1588000,1747000,-157.787689208984
-1587500,1747000,-148.839508056641
-1587000,1747000,-142.319534301758
-1586500,1747000,-138.609512329102
-1586000,1747000,-136.901168823242
-1585500,1747000,-135.084747314453
-1585000,1747000,-133.881546020508
-1584500,1747000,-133.43098449707
-1584000,1747000,-133.531829833984
-1583500,1747000,-133.722503662109
-1583000,1747000,-133.442504882813
-1582500,1747000,-131.467468261719
-1582000,1747000,-129.895385742188
-1771500,1747500,-654.588562011719
-1771000,1747500,-652.703918457031
-1770500,1747500,-650.24951171875
-1770000,1747500,-643.039794921875
-1769500,1747500,-632.169067382813
-1769000,1747500,-621.438293457031
-1768500,1747500,-618.34423828125
-1768000,1747500,-618.944641113281
-1767500,1747500,-617.526977539063
-1767000,1747500,-614.401428222656
-1766500,1747500,-605.697265625
-1766000,1747500,-593.581481933594
-1765500,1747500,-579.299987792969
-1765000,1747500,-564.015563964844
-1764500,1747500,-550.280578613281
-1764000,1747500,-537.291076660156
-1763500,1747500,-524.232543945313
-1763000,1747500,-512.962463378906
-1762500,1747500,-503.189697265625
-1762000,1747500,-495.450042724609
-1761500,1747500,-488.180786132813
-1761000,1747500,-479.419830322266
-1760500,1747500,-469.470672607422
-1760000,1747500,-458.829803466797
-1759500,1747500,-452.940277099609
-1759000,1747500,-443.712524414063
-1758500,1747500,-422.132873535156
-1758000,1747500,-386.696319580078
-1757500,1747500,-347.525390625
-1757000,1747500,-324.537933349609
-1756500,1747500,-323.937713623047
-1756000,1747500,-347.131439208984
-1755500,1747500,-329.63134765625
-1755000,1747500,-304.488250732422
-1754500,1747500,-289.311096191406
-1754000,1747500,-274.274932861328
-1753500,1747500,-261.37255859375
-1753000,1747500,-253.535781860352
-1752500,1747500,-248.040649414063
-1752000,1747500,-242.077362060547
-1751500,1747500,-235.068161010742
-1751000,1747500,-228.275405883789
-1750500,1747500,-222.244934082031
-1750000,1747500,-216.592483520508
-1749500,1747500,-211.242324829102
-1749000,1747500,-206.330505371094
-1748500,1747500,-202.368499755859
-1748000,1747500,-199.508102416992
-1747500,1747500,-197.833938598633
-1747000,1747500,-195.917434692383
-1746500,1747500,-193.465042114258
-1746000,1747500,-191.411758422852
-1745500,1747500,-189.45068359375
-1745000,1747500,-187.463180541992
-1744500,1747500,-185.101699829102
-1744000,1747500,-182.006454467773
-1743500,1747500,-176.65754699707
-1743000,1747500,-175.173049926758
-1742500,1747500,-180.580001831055
-1742000,1747500,-190.028259277344
-1741500,1747500,-200.83642578125
-1741000,1747500,-215.033416748047
-1740500,1747500,-232.937301635742
-1740000,1747500,-251.406982421875
-1739500,1747500,-260.937957763672
-1739000,1747500,-319.193634033203
-1738500,1747500,-345.358703613281
-1738000,1747500,-328.906677246094
-1737500,1747500,-319.346801757813
-1737000,1747500,-342.628112792969
-1736500,1747500,-359.961975097656
-1736000,1747500,-346.762237548828
-1735500,1747500,-319.268737792969
-1735000,1747500,-301.566802978516
-1734500,1747500,-286.595367431641
-1734000,1747500,-276.084869384766
-1733500,1747500,-271.2080078125
-1733000,1747500,-272.165130615234
-1732500,1747500,-275.355621337891
-1732000,1747500,-276.228637695313
-1731500,1747500,-271.167724609375
-1731000,1747500,-261.507537841797
-1730500,1747500,-246.197082519531
-1730000,1747500,-229.841033935547
-1729500,1747500,-214.003524780273
-1729000,1747500,-200.837692260742
-1728500,1747500,-193.328079223633
-1728000,1747500,-189.851623535156
-1727500,1747500,-192.112197875977
-1727000,1747500,-201.503540039063
-1726500,1747500,-219.904968261719
-1726000,1747500,-246.999069213867
-1725500,1747500,-278.940490722656
-1725000,1747500,-308.031341552734
-1724500,1747500,-331.297088623047
-1724000,1747500,-346.866638183594
-1723500,1747500,-360.265716552734
-1723000,1747500,-351.957305908203
-1722500,1747500,-325.213226318359
-1722000,1747500,-311.667419433594
-1721500,1747500,-310.995666503906
-1721000,1747500,-310.120910644531
-1720500,1747500,-298.002960205078
-1720000,1747500,-320.259521484375
-1719500,1747500,-331.153076171875
-1719000,1747500,-319.306854248047
-1718500,1747500,-295.678588867188
-1718000,1747500,-292.79541015625
-1717500,1747500,-286.345916748047
-1717000,1747500,-279.006713867188
-1716500,1747500,-266.774749755859
-1716000,1747500,-244.324340820313
-1715500,1747500,-215.835403442383
-1715000,1747500,-197.621292114258
-1714500,1747500,-197.789443969727
-1714000,1747500,-215.534698486328
-1713500,1747500,-237.971389770508
-1713000,1747500,-241.175430297852
-1712500,1747500,-236.238525390625
-1712000,1747500,-212.13835144043
-1711500,1747500,-196.128997802734
-1711000,1747500,-192.996948242188
-1710500,1747500,-189.651794433594
-1710000,1747500,-188.266494750977
-1709500,1747500,-196.825927734375
-1709000,1747500,-207.956787109375
-1708500,1747500,-218.331848144531
-1708000,1747500,-232.699340820313
-1707500,1747500,-225.657043457031
-1707000,1747500,-201.869430541992
-1706500,1747500,-185.259475708008
-1706000,1747500,-185.676651000977
-1705500,1747500,-183.356369018555
-1705000,1747500,-171.870651245117
-1704500,1747500,-160.321731567383
-1704000,1747500,-148.002243041992
-1703500,1747500,-131.579193115234
-1703000,1747500,-132.493194580078
-1702500,1747500,-143.838760375977
-1702000,1747500,-165.501495361328
-1701500,1747500,-194.958465576172
-1701000,1747500,-223.439697265625
-1700500,1747500,-247.225067138672
-1700000,1747500,-264.212860107422
-1699500,1747500,-274.067504882813
-1699000,1747500,-272.281005859375
-1698500,1747500,-266.276092529297
-1698000,1747500,-266.565124511719
-1697500,1747500,-274.33056640625
-1697000,1747500,-274.626953125
-1696500,1747500,-257.614929199219
-1696000,1747500,-254.026580810547
-1695500,1747500,-264.735229492188
-1695000,1747500,-259.387176513672
-1694500,1747500,-243.318984985352
-1694000,1747500,-227.263412475586
-1693500,1747500,-212.964385986328
-1693000,1747500,-200.428359985352
-1692500,1747500,-190.096557617188
-1692000,1747500,-182.991134643555
-1691500,1747500,-179.451187133789
-1691000,1747500,-181.853500366211
-1690500,1747500,-183.262542724609
-1690000,1747500,-183.266387939453
